scope,score,threshold,n_retained,TP,FP,precision,FDR,all_truth_recall,reportable_truth_recall,coverage
BASE76,rho_zero,2.41898543639847e-08,111,111,0,1.0,0.0,0.7302631578947368,0.7302631578947368,0.4530612244897959
BASE76,rho_zero,2.2292261681050848e-08,112,112,0,1.0,0.0,0.7368421052631579,0.7368421052631579,0.45714285714285713
BASE76,rho_zero,2.164665724439983e-08,113,113,0,1.0,0.0,0.743421052631579,0.743421052631579,0.46122448979591835
BASE76,rho_zero,1.5151704145752318e-08,114,114,0,1.0,0.0,0.75,0.75,0.46530612244897956
BASE76,rho_zero,9.372922598346882e-09,115,115,0,1.0,0.0,0.756578947368421,0.756578947368421,0.46938775510204084
BASE76,rho_zero,8.573474674164406e-09,116,116,0,1.0,0.0,0.7631578947368421,0.7631578947368421,0.47346938775510206
BASE76,rho_zero,6.08407362920403e-09,117,117,0,1.0,0.0,0.7697368421052632,0.7697368421052632,0.4775510204081633
BASE76,rho_zero,6.037873595501129e-09,118,118,0,1.0,0.0,0.7763157894736842,0.7763157894736842,0.4816326530612245
BASE76,rho_zero,4.549177928407332e-09,119,119,0,1.0,0.0,0.7828947368421053,0.7828947368421053,0.4857142857142857
BASE76,rho_zero,2.453620293891792e-09,120,120,0,1.0,0.0,0.7894736842105263,0.7894736842105263,0.4897959183673469
BASE76,rho_zero,2.350881301593099e-09,121,121,0,1.0,0.0,0.7960526315789473,0.7960526315789473,0.49387755102040815
BASE76,rho_zero,8.985845356045579e-10,122,122,0,1.0,0.0,0.8026315789473685,0.8026315789473685,0.49795918367346936
BASE76,rho_zero,1.92595867506159e-20,123,122,1,0.991869918699187,0.008130081300813009,0.8026315789473685,0.8026315789473685,0.5020408163265306
BASE76,rho_zero,1.5204124374383368e-20,124,122,2,0.9838709677419355,0.016129032258064516,0.8026315789473685,0.8026315789473685,0.5061224489795918
BASE76,rho_zero,1.2734087840348301e-20,125,122,3,0.976,0.024,0.8026315789473685,0.8026315789473685,0.5102040816326531
BASE76,rho_zero,1.092134558768206e-20,126,122,4,0.9682539682539683,0.031746031746031744,0.8026315789473685,0.8026315789473685,0.5142857142857142
BASE76,rho_zero,9.73222897332654e-21,127,122,5,0.9606299212598425,0.03937007874015748,0.8026315789473685,0.8026315789473685,0.5183673469387755
BASE76,rho_zero,9.524382541632594e-21,128,122,6,0.953125,0.046875,0.8026315789473685,0.8026315789473685,0.5224489795918368
BASE76,rho_zero,5.108338351410839e-21,129,122,7,0.9457364341085271,0.05426356589147287,0.8026315789473685,0.8026315789473685,0.5265306122448979
BASE76,rho_zero,4.181067059929832e-21,130,122,8,0.9384615384615385,0.06153846153846154,0.8026315789473685,0.8026315789473685,0.5306122448979592
BASE76,rho_zero,3.7277860310115426e-21,131,122,9,0.9312977099236641,0.06870229007633588,0.8026315789473685,0.8026315789473685,0.5346938775510204
BASE76,rho_zero,3.0012828995962487e-21,132,122,10,0.9242424242424242,0.07575757575757576,0.8026315789473685,0.8026315789473685,0.5387755102040817
BASE76,rho_zero,2.88223417605786e-21,133,122,11,0.9172932330827067,0.08270676691729323,0.8026315789473685,0.8026315789473685,0.5428571428571428
BASE76,rho_zero,2.7704993032809e-21,134,122,12,0.9104477611940298,0.08955223880597014,0.8026315789473685,0.8026315789473685,0.5469387755102041
BASE76,rho_zero,2.1383713466317175e-21,135,122,13,0.9037037037037037,0.0962962962962963,0.8026315789473685,0.8026315789473685,0.5510204081632653
BASE76,rho_zero,1.787173664363264e-21,136,122,14,0.8970588235294118,0.10294117647058823,0.8026315789473685,0.8026315789473685,0.5551020408163265
BASE76,rho_zero,1.568548123779738e-21,137,122,15,0.8905109489051095,0.10948905109489052,0.8026315789473685,0.8026315789473685,0.5591836734693878
BASE76,rho_zero,1.436180471840163e-21,138,122,16,0.8840579710144928,0.11594202898550725,0.8026315789473685,0.8026315789473685,0.563265306122449
BASE76,rho_zero,1.4292323076745652e-21,139,122,17,0.8776978417266187,0.1223021582733813,0.8026315789473685,0.8026315789473685,0.5673469387755102
BASE76,rho_zero,1.3832468813319112e-21,140,122,18,0.8714285714285714,0.12857142857142856,0.8026315789473685,0.8026315789473685,0.5714285714285714
BASE76,rho_zero,1.2927331802566225e-21,141,122,19,0.8652482269503546,0.1347517730496454,0.8026315789473685,0.8026315789473685,0.5755102040816327
BASE76,rho_zero,1.0697994709187679e-21,142,122,20,0.8591549295774648,0.14084507042253522,0.8026315789473685,0.8026315789473685,0.5795918367346938
BASE76,rho_zero,1.032114660868758e-21,143,122,21,0.8531468531468531,0.14685314685314685,0.8026315789473685,0.8026315789473685,0.5836734693877551
BASE76,rho_zero,9.314442377267755e-22,144,122,22,0.8472222222222222,0.1527777777777778,0.8026315789473685,0.8026315789473685,0.5877551020408164
BASE76,rho_zero,7.973741485342805e-22,145,122,23,0.8413793103448276,0.15862068965517243,0.8026315789473685,0.8026315789473685,0.5918367346938775
BASE76,rho_zero,7.960564622941942e-22,146,122,24,0.8356164383561644,0.1643835616438356,0.8026315789473685,0.8026315789473685,0.5959183673469388
BASE76,rho_zero,7.86419627638031e-22,147,122,25,0.8299319727891157,0.17006802721088435,0.8026315789473685,0.8026315789473685,0.6
BASE76,rho_zero,7.5580160955504435e-22,148,122,26,0.8243243243243243,0.17567567567567569,0.8026315789473685,0.8026315789473685,0.6040816326530613
BASE76,rho_zero,7.070495998157632e-22,149,122,27,0.8187919463087249,0.18120805369127516,0.8026315789473685,0.8026315789473685,0.6081632653061224
BASE76,rho_zero,6.810176360024047e-22,150,122,28,0.8133333333333334,0.18666666666666668,0.8026315789473685,0.8026315789473685,0.6122448979591837
BASE76,rho_zero,6.763086708336361e-22,151,122,29,0.8079470198675497,0.19205298013245034,0.8026315789473685,0.8026315789473685,0.6163265306122448
BASE76,rho_zero,6.023962016182395e-22,152,122,30,0.8026315789473685,0.19736842105263158,0.8026315789473685,0.8026315789473685,0.6204081632653061
BASE76,rho_zero,5.731269505071608e-22,153,122,31,0.7973856209150327,0.20261437908496732,0.8026315789473685,0.8026315789473685,0.6244897959183674
BASE76,rho_zero,5.213044279013987e-22,154,122,32,0.7922077922077922,0.2077922077922078,0.8026315789473685,0.8026315789473685,0.6285714285714286
BASE76,rho_zero,3.720613849134885e-22,155,122,33,0.7870967741935484,0.2129032258064516,0.8026315789473685,0.8026315789473685,0.6326530612244898
BASE76,rho_zero,3.254819494300174e-22,156,122,34,0.782051282051282,0.21794871794871795,0.8026315789473685,0.8026315789473685,0.636734693877551
BASE76,rho_zero,2.7767790007386667e-22,157,122,35,0.7770700636942676,0.2229299363057325,0.8026315789473685,0.8026315789473685,0.6408163265306123
BASE76,rho_zero,2.460886335218619e-22,158,122,36,0.7721518987341772,0.22784810126582278,0.8026315789473685,0.8026315789473685,0.6448979591836734
BASE76,rho_zero,2.3261163220267415e-22,159,122,37,0.7672955974842768,0.23270440251572327,0.8026315789473685,0.8026315789473685,0.6489795918367347
BASE76,rho_zero,2.0070915906193658e-22,160,122,38,0.7625,0.2375,0.8026315789473685,0.8026315789473685,0.6530612244897959
BASE76,rho_zero,1.8001568291140137e-22,161,122,39,0.7577639751552795,0.2422360248447205,0.8026315789473685,0.8026315789473685,0.6571428571428571
BASE76,rho_zero,1.7972744424300236e-22,162,122,40,0.7530864197530864,0.24691358024691357,0.8026315789473685,0.8026315789473685,0.6612244897959184
BASE76,rho_zero,7.432429112527918e-23,163,122,41,0.7484662576687117,0.25153374233128833,0.8026315789473685,0.8026315789473685,0.6653061224489796
BASE76,rho_zero,6.683693283084616e-23,164,122,42,0.7439024390243902,0.25609756097560976,0.8026315789473685,0.8026315789473685,0.6693877551020408
BASE76,rho_zero,1.84216915579329e-23,165,122,43,0.7393939393939394,0.2606060606060606,0.8026315789473685,0.8026315789473685,0.673469387755102
BASE76,rho_zero,1.204202739163576e-23,166,122,44,0.7349397590361446,0.26506024096385544,0.8026315789473685,0.8026315789473685,0.6775510204081633
BASE76,rho_zero,7.826411474118639e-24,167,122,45,0.7305389221556886,0.2694610778443114,0.8026315789473685,0.8026315789473685,0.6816326530612244
BASE76,rho_zero,7.469333978253159e-24,168,122,46,0.7261904761904762,0.27380952380952384,0.8026315789473685,0.8026315789473685,0.6857142857142857
BASE76,rho_zero,6.220692405323041e-24,169,122,47,0.7218934911242604,0.2781065088757396,0.8026315789473685,0.8026315789473685,0.689795918367347
BASE76,rho_zero,3.2339186153128486e-24,170,122,48,0.7176470588235294,0.2823529411764706,0.8026315789473685,0.8026315789473685,0.6938775510204082
BASE76,rho_zero,2.8728396086298772e-24,171,122,49,0.7134502923976608,0.28654970760233917,0.8026315789473685,0.8026315789473685,0.6979591836734694
BASE76,rho_zero,2.5043030420030883e-24,172,122,50,0.7093023255813954,0.29069767441860467,0.8026315789473685,0.8026315789473685,0.7020408163265306
BASE76,rho_zero,1.5014914041029307e-24,173,122,51,0.7052023121387283,0.2947976878612717,0.8026315789473685,0.8026315789473685,0.7061224489795919
BASE76,rho_zero,4.8672184017582955e-25,174,122,52,0.7011494252873564,0.2988505747126437,0.8026315789473685,0.8026315789473685,0.710204081632653
BASE76,rho_zero,1.786132470544021e-27,175,122,53,0.6971428571428572,0.3028571428571429,0.8026315789473685,0.8026315789473685,0.7142857142857143
BASE76,rho_zero,1.074244353637187e-27,176,122,54,0.6931818181818182,0.3068181818181818,0.8026315789473685,0.8026315789473685,0.7183673469387755
BASE76,rho_zero,1.0461239023235413e-27,177,122,55,0.6892655367231638,0.3107344632768362,0.8026315789473685,0.8026315789473685,0.7224489795918367
BASE76,rho_zero,8.922134559911071e-28,178,122,56,0.6853932584269663,0.3146067415730337,0.8026315789473685,0.8026315789473685,0.726530612244898
BASE76,rho_zero,8.019089897631847e-28,179,122,57,0.6815642458100558,0.31843575418994413,0.8026315789473685,0.8026315789473685,0.7306122448979592
BASE76,rho_zero,5.765343964364158e-28,180,122,58,0.6777777777777778,0.32222222222222224,0.8026315789473685,0.8026315789473685,0.7346938775510204
BASE76,rho_zero,5.457714525333506e-28,181,122,59,0.6740331491712708,0.3259668508287293,0.8026315789473685,0.8026315789473685,0.7387755102040816
BASE76,rho_zero,5.307536927519304e-28,182,122,60,0.6703296703296703,0.32967032967032966,0.8026315789473685,0.8026315789473685,0.7428571428571429
BASE76,rho_zero,3.8768318083508562e-28,183,122,61,0.6666666666666666,0.3333333333333333,0.8026315789473685,0.8026315789473685,0.746938775510204
BASE76,rho_zero,1.779604503765693e-28,184,122,62,0.6630434782608695,0.33695652173913043,0.8026315789473685,0.8026315789473685,0.7510204081632653
BASE76,rho_zero,1.7630544279490679e-28,185,122,63,0.6594594594594595,0.34054054054054056,0.8026315789473685,0.8026315789473685,0.7551020408163265
BASE76,rho_zero,1.6908116226486075e-28,186,122,64,0.6559139784946236,0.34408602150537637,0.8026315789473685,0.8026315789473685,0.7591836734693878
BASE76,rho_zero,1.0475310442279695e-28,187,122,65,0.6524064171122995,0.34759358288770054,0.8026315789473685,0.8026315789473685,0.763265306122449
BASE76,rho_zero,4.2833238827617974e-29,188,122,66,0.648936170212766,0.35106382978723405,0.8026315789473685,0.8026315789473685,0.7673469387755102
BASE76,rho_zero,3.193016214401833e-30,189,122,67,0.6455026455026455,0.3544973544973545,0.8026315789473685,0.8026315789473685,0.7714285714285715
BASE76,rho_zero,4.443159127093784e-34,190,122,68,0.6421052631578947,0.35789473684210527,0.8026315789473685,0.8026315789473685,0.7755102040816326
BASE76,rho_zero,0.0,245,122,123,0.49795918367346936,0.5020408163265306,0.8026315789473685,0.8026315789473685,1.0
HIGH129,rho_zero,0.05809274226801307,1,1,0,1.0,0.0,0.003875968992248062,0.0058823529411764705,0.0038314176245210726
HIGH129,rho_zero,0.009869227206309663,2,2,0,1.0,0.0,0.007751937984496124,0.011764705882352941,0.007662835249042145
HIGH129,rho_zero,0.007574103716302297,3,3,0,1.0,0.0,0.011627906976744186,0.01764705882352941,0.011494252873563218
HIGH129,rho_zero,0.0035838759969830073,4,4,0,1.0,0.0,0.015503875968992248,0.023529411764705882,0.01532567049808429
HIGH129,rho_zero,0.0014748030475582668,5,5,0,1.0,0.0,0.01937984496124031,0.029411764705882353,0.019157088122605363
HIGH129,rho_zero,0.001303127799673064,6,6,0,1.0,0.0,0.023255813953488372,0.03529411764705882,0.022988505747126436
HIGH129,rho_zero,0.00117832242384916,7,7,0,1.0,0.0,0.027131782945736434,0.041176470588235294,0.02681992337164751
HIGH129,rho_zero,0.0011398495543246707,8,8,0,1.0,0.0,0.031007751937984496,0.047058823529411764,0.03065134099616858
HIGH129,rho_zero,0.0009445255114859571,9,9,0,1.0,0.0,0.03488372093023256,0.052941176470588235,0.034482758620689655
HIGH129,rho_zero,0.000523109296258578,10,10,0,1.0,0.0,0.03875968992248062,0.058823529411764705,0.038314176245210725
HIGH129,rho_zero,0.00045951012563958906,11,11,0,1.0,0.0,0.04263565891472868,0.06470588235294118,0.0421455938697318
HIGH129,rho_zero,0.00040983269998887546,12,12,0,1.0,0.0,0.046511627906976744,0.07058823529411765,0.04597701149425287
HIGH129,rho_zero,0.0002449157383171467,13,13,0,1.0,0.0,0.050387596899224806,0.07647058823529412,0.04980842911877394
HIGH129,rho_zero,0.00022529543371096637,14,14,0,1.0,0.0,0.05426356589147287,0.08235294117647059,0.05363984674329502
HIGH129,rho_zero,0.00017013503398421637,15,15,0,1.0,0.0,0.05813953488372093,0.08823529411764706,0.05747126436781609
HIGH129,rho_zero,0.00014561060348072628,16,16,0,1.0,0.0,0.06201550387596899,0.09411764705882353,0.06130268199233716
HIGH129,rho_zero,0.000139726010517359,17,17,0,1.0,0.0,0.06589147286821706,0.1,0.06513409961685823
HIGH129,rho_zero,0.00011998000867765111,18,18,0,1.0,0.0,0.06976744186046512,0.10588235294117647,0.06896551724137931
HIGH129,rho_zero,0.00011984726902451257,19,19,0,1.0,0.0,0.07364341085271318,0.11176470588235295,0.07279693486590039
HIGH129,rho_zero,0.0001064191979846969,20,20,0,1.0,0.0,0.07751937984496124,0.11764705882352941,0.07662835249042145
HIGH129,rho_zero,0.00010505835928125877,21,21,0,1.0,0.0,0.08139534883720931,0.12352941176470589,0.08045977011494253
HIGH129,rho_zero,9.51355166229104e-05,22,22,0,1.0,0.0,0.08527131782945736,0.12941176470588237,0.0842911877394636
HIGH129,rho_zero,8.577861811319065e-05,23,23,0,1.0,0.0,0.08914728682170543,0.13529411764705881,0.08812260536398467
HIGH129,rho_zero,7.77562333639712e-05,24,24,0,1.0,0.0,0.09302325581395349,0.1411764705882353,0.09195402298850575
HIGH129,rho_zero,6.756130423643719e-05,25,25,0,1.0,0.0,0.09689922480620156,0.14705882352941177,0.09578544061302682
HIGH129,rho_zero,5.046024284217639e-05,26,26,0,1.0,0.0,0.10077519379844961,0.15294117647058825,0.09961685823754789
HIGH129,rho_zero,4.9615193466138406e-05,27,27,0,1.0,0.0,0.10465116279069768,0.1588235294117647,0.10344827586206896
HIGH129,rho_zero,4.5497318667257954e-05,28,28,0,1.0,0.0,0.10852713178294573,0.16470588235294117,0.10727969348659004
HIGH129,rho_zero,4.262810473993342e-05,29,29,0,1.0,0.0,0.1124031007751938,0.17058823529411765,0.1111111111111111
HIGH129,rho_zero,3.3565959751575795e-05,30,30,0,1.0,0.0,0.11627906976744186,0.17647058823529413,0.11494252873563218
HIGH129,rho_zero,2.6494428304610424e-05,31,31,0,1.0,0.0,0.12015503875968993,0.18235294117647058,0.11877394636015326
HIGH129,rho_zero,2.5748136563529827e-05,32,32,0,1.0,0.0,0.12403100775193798,0.18823529411764706,0.12260536398467432
HIGH129,rho_zero,2.2930361604379167e-05,33,33,0,1.0,0.0,0.12790697674418605,0.19411764705882353,0.12643678160919541
HIGH129,rho_zero,2.2869514984698224e-05,34,34,0,1.0,0.0,0.13178294573643412,0.2,0.13026819923371646
HIGH129,rho_zero,2.094810166505632e-05,35,35,0,1.0,0.0,0.13565891472868216,0.20588235294117646,0.13409961685823754
HIGH129,rho_zero,1.916231930377116e-05,36,36,0,1.0,0.0,0.13953488372093023,0.21176470588235294,0.13793103448275862
HIGH129,rho_zero,1.8498312523574224e-05,37,37,0,1.0,0.0,0.1434108527131783,0.21764705882352942,0.1417624521072797
HIGH129,rho_zero,1.801727578206099e-05,38,38,0,1.0,0.0,0.14728682170542637,0.2235294117647059,0.14559386973180077
HIGH129,rho_zero,1.4968148916935037e-05,39,39,0,1.0,0.0,0.1511627906976744,0.22941176470588234,0.14942528735632185
HIGH129,rho_zero,1.4779691414572079e-05,40,40,0,1.0,0.0,0.15503875968992248,0.23529411764705882,0.1532567049808429
HIGH129,rho_zero,1.0397203263890134e-05,41,41,0,1.0,0.0,0.15891472868217055,0.2411764705882353,0.15708812260536398
HIGH129,rho_zero,1.0106373054637628e-05,42,42,0,1.0,0.0,0.16279069767441862,0.24705882352941178,0.16091954022988506
HIGH129,rho_zero,9.650909951859206e-06,43,43,0,1.0,0.0,0.16666666666666666,0.2529411764705882,0.16475095785440613
HIGH129,rho_zero,7.649997477443593e-06,44,44,0,1.0,0.0,0.17054263565891473,0.25882352941176473,0.1685823754789272
HIGH129,rho_zero,6.910797711481505e-06,45,45,0,1.0,0.0,0.1744186046511628,0.2647058823529412,0.1724137931034483
HIGH129,rho_zero,5.673665763670594e-06,46,46,0,1.0,0.0,0.17829457364341086,0.27058823529411763,0.17624521072796934
HIGH129,rho_zero,5.061632784271226e-06,47,47,0,1.0,0.0,0.1821705426356589,0.27647058823529413,0.18007662835249041
HIGH129,rho_zero,4.71741855434787e-06,48,48,0,1.0,0.0,0.18604651162790697,0.2823529411764706,0.1839080459770115
HIGH129,rho_zero,3.4847926657354906e-06,49,49,0,1.0,0.0,0.18992248062015504,0.28823529411764703,0.18773946360153257
HIGH129,rho_zero,3.2454549460745846e-06,50,50,0,1.0,0.0,0.1937984496124031,0.29411764705882354,0.19157088122605365
HIGH129,rho_zero,3.15212338640154e-06,51,51,0,1.0,0.0,0.19767441860465115,0.3,0.19540229885057472
HIGH129,rho_zero,3.0178893375451577e-06,52,52,0,1.0,0.0,0.20155038759689922,0.3058823529411765,0.19923371647509577
HIGH129,rho_zero,2.970264175696328e-06,53,53,0,1.0,0.0,0.2054263565891473,0.31176470588235294,0.20306513409961685
HIGH129,rho_zero,2.3482704250484043e-06,54,54,0,1.0,0.0,0.20930232558139536,0.3176470588235294,0.20689655172413793
HIGH129,rho_zero,2.102409305686202e-06,55,55,0,1.0,0.0,0.2131782945736434,0.3235294117647059,0.210727969348659
HIGH129,rho_zero,1.7453992278193603e-06,56,56,0,1.0,0.0,0.21705426356589147,0.32941176470588235,0.21455938697318008
HIGH129,rho_zero,1.623629992634693e-06,57,57,0,1.0,0.0,0.22093023255813954,0.3352941176470588,0.21839080459770116
HIGH129,rho_zero,1.616696756525283e-06,58,58,0,1.0,0.0,0.2248062015503876,0.3411764705882353,0.2222222222222222
HIGH129,rho_zero,1.0167277167165023e-06,59,59,0,1.0,0.0,0.22868217054263565,0.34705882352941175,0.2260536398467433
HIGH129,rho_zero,1.007349885108791e-06,60,60,0,1.0,0.0,0.23255813953488372,0.35294117647058826,0.22988505747126436
HIGH129,rho_zero,9.35776395326138e-07,61,61,0,1.0,0.0,0.2364341085271318,0.3588235294117647,0.23371647509578544
HIGH129,rho_zero,7.487350935431997e-07,62,62,0,1.0,0.0,0.24031007751937986,0.36470588235294116,0.23754789272030652
HIGH129,rho_zero,7.269417564848721e-07,63,63,0,1.0,0.0,0.2441860465116279,0.37058823529411766,0.2413793103448276
HIGH129,rho_zero,6.942622006914963e-07,64,64,0,1.0,0.0,0.24806201550387597,0.3764705882352941,0.24521072796934865
HIGH129,rho_zero,6.445376048382354e-07,65,65,0,1.0,0.0,0.25193798449612403,0.38235294117647056,0.24904214559386972
HIGH129,rho_zero,6.323062548154067e-07,66,66,0,1.0,0.0,0.2558139534883721,0.38823529411764707,0.25287356321839083
HIGH129,rho_zero,5.347891154842818e-07,67,67,0,1.0,0.0,0.2596899224806202,0.3941176470588235,0.2567049808429119
HIGH129,rho_zero,4.1901641645796104e-07,68,68,0,1.0,0.0,0.26356589147286824,0.4,0.26053639846743293
HIGH129,rho_zero,3.908774272061498e-07,69,69,0,1.0,0.0,0.26744186046511625,0.40588235294117647,0.26436781609195403
HIGH129,rho_zero,3.537672502396291e-07,70,70,0,1.0,0.0,0.2713178294573643,0.4117647058823529,0.2681992337164751
HIGH129,rho_zero,3.473739449441829e-07,71,71,0,1.0,0.0,0.2751937984496124,0.4176470588235294,0.2720306513409962
HIGH129,rho_zero,3.385199786613716e-07,72,72,0,1.0,0.0,0.27906976744186046,0.4235294117647059,0.27586206896551724
HIGH129,rho_zero,3.082495072154382e-07,73,73,0,1.0,0.0,0.28294573643410853,0.4294117647058823,0.2796934865900383
HIGH129,rho_zero,2.302913034245013e-07,74,74,0,1.0,0.0,0.2868217054263566,0.43529411764705883,0.2835249042145594
HIGH129,rho_zero,2.1719337650391538e-07,75,75,0,1.0,0.0,0.29069767441860467,0.4411764705882353,0.28735632183908044
HIGH129,rho_zero,2.0867805186968535e-07,76,76,0,1.0,0.0,0.29457364341085274,0.4470588235294118,0.29118773946360155
HIGH129,rho_zero,1.9648478208075475e-07,77,77,0,1.0,0.0,0.29844961240310075,0.45294117647058824,0.2950191570881226
HIGH129,rho_zero,1.9026066701232853e-07,78,78,0,1.0,0.0,0.3023255813953488,0.4588235294117647,0.2988505747126437
HIGH129,rho_zero,1.7682693903630435e-07,79,79,0,1.0,0.0,0.3062015503875969,0.4647058823529412,0.30268199233716475
HIGH129,rho_zero,1.7463926065507323e-07,80,80,0,1.0,0.0,0.31007751937984496,0.47058823529411764,0.3065134099616858
HIGH129,rho_zero,1.517187609861193e-07,81,81,0,1.0,0.0,0.313953488372093,0.4764705882352941,0.3103448275862069
HIGH129,rho_zero,1.4843489829104943e-07,82,82,0,1.0,0.0,0.3178294573643411,0.4823529411764706,0.31417624521072796
HIGH129,rho_zero,1.4255932472666738e-07,83,83,0,1.0,0.0,0.32170542635658916,0.48823529411764705,0.31800766283524906
HIGH129,rho_zero,1.3937003073799478e-07,84,84,0,1.0,0.0,0.32558139534883723,0.49411764705882355,0.3218390804597701
HIGH129,rho_zero,1.3578073461783243e-07,85,85,0,1.0,0.0,0.32945736434108525,0.5,0.32567049808429116
HIGH129,rho_zero,1.2353461108351471e-07,86,86,0,1.0,0.0,0.3333333333333333,0.5058823529411764,0.32950191570881227
HIGH129,rho_zero,1.1055633504279024e-07,87,87,0,1.0,0.0,0.3372093023255814,0.5117647058823529,0.3333333333333333
HIGH129,rho_zero,1.0738275023617122e-07,88,88,0,1.0,0.0,0.34108527131782945,0.5176470588235295,0.3371647509578544
HIGH129,rho_zero,1.0229121198867987e-07,89,89,0,1.0,0.0,0.3449612403100775,0.5235294117647059,0.34099616858237547
HIGH129,rho_zero,9.585392726399118e-08,90,90,0,1.0,0.0,0.3488372093023256,0.5294117647058824,0.3448275862068966
HIGH129,rho_zero,9.454834598551971e-08,91,91,0,1.0,0.0,0.35271317829457366,0.5352941176470588,0.3486590038314176
HIGH129,rho_zero,8.982727153406986e-08,92,92,0,1.0,0.0,0.35658914728682173,0.5411764705882353,0.3524904214559387
HIGH129,rho_zero,8.54880181347813e-08,93,93,0,1.0,0.0,0.36046511627906974,0.5470588235294118,0.3563218390804598
HIGH129,rho_zero,8.31466462037204e-08,94,94,0,1.0,0.0,0.3643410852713178,0.5529411764705883,0.36015325670498083
HIGH129,rho_zero,7.837818678442882e-08,95,95,0,1.0,0.0,0.3682170542635659,0.5588235294117647,0.36398467432950193
HIGH129,rho_zero,6.829469738280443e-08,96,96,0,1.0,0.0,0.37209302325581395,0.5647058823529412,0.367816091954023
HIGH129,rho_zero,5.98089908609022e-08,97,97,0,1.0,0.0,0.375968992248062,0.5705882352941176,0.3716475095785441
HIGH129,rho_zero,5.718140415799412e-08,98,98,0,1.0,0.0,0.3798449612403101,0.5764705882352941,0.37547892720306514
HIGH129,rho_zero,5.661470705867861e-08,99,99,0,1.0,0.0,0.38372093023255816,0.5823529411764706,0.3793103448275862
HIGH129,rho_zero,5.4598735769141706e-08,100,100,0,1.0,0.0,0.3875968992248062,0.5882352941176471,0.3831417624521073
HIGH129,rho_zero,4.653639801717003e-08,101,101,0,1.0,0.0,0.39147286821705424,0.5941176470588235,0.38697318007662834
HIGH129,rho_zero,4.5658946056604864e-08,102,102,0,1.0,0.0,0.3953488372093023,0.6,0.39080459770114945
HIGH129,rho_zero,4.213502727167548e-08,103,103,0,1.0,0.0,0.3992248062015504,0.6058823529411764,0.3946360153256705
HIGH129,rho_zero,3.335757497271777e-08,104,104,0,1.0,0.0,0.40310077519379844,0.611764705882353,0.39846743295019155
HIGH129,rho_zero,3.130226001978161e-08,105,105,0,1.0,0.0,0.4069767441860465,0.6176470588235294,0.40229885057471265
HIGH129,rho_zero,3.047816385977515e-08,106,106,0,1.0,0.0,0.4108527131782946,0.6235294117647059,0.4061302681992337
HIGH129,rho_zero,2.8526091188343833e-08,107,107,0,1.0,0.0,0.41472868217054265,0.6294117647058823,0.4099616858237548
HIGH129,rho_zero,2.6453973804913272e-08,108,108,0,1.0,0.0,0.4186046511627907,0.6294117647058823,0.41379310344827586
HIGH129,rho_zero,2.482605873855393e-08,109,109,0,1.0,0.0,0.42248062015503873,0.6352941176470588,0.41762452107279696
HIGH129,rho_zero,1.8159344097862002e-08,110,110,0,1.0,0.0,0.4263565891472868,0.6411764705882353,0.421455938697318
HIGH129,rho_zero,1.748638770537198e-08,111,111,0,1.0,0.0,0.43023255813953487,0.6411764705882353,0.42528735632183906
HIGH129,rho_zero,1.492646705105343e-08,112,112,0,1.0,0.0,0.43410852713178294,0.6470588235294118,0.42911877394636017
HIGH129,rho_zero,1.2785729555820016e-08,113,113,0,1.0,0.0,0.437984496124031,0.6529411764705882,0.4329501915708812
HIGH129,rho_zero,1.2381656964744318e-08,114,114,0,1.0,0.0,0.4418604651162791,0.6588235294117647,0.4367816091954023
HIGH129,rho_zero,1.186574133715122e-08,115,115,0,1.0,0.0,0.44573643410852715,0.6647058823529411,0.44061302681992337
HIGH129,rho_zero,1.1533755686939773e-08,116,116,0,1.0,0.0,0.4496124031007752,0.6705882352941176,0.4444444444444444
HIGH129,rho_zero,1.0142433810624455e-08,117,117,0,1.0,0.0,0.45348837209302323,0.6764705882352942,0.4482758620689655
HIGH129,rho_zero,9.962846690582673e-09,118,118,0,1.0,0.0,0.4573643410852713,0.6823529411764706,0.4521072796934866
HIGH129,rho_zero,9.340602014174916e-09,119,119,0,1.0,0.0,0.46124031007751937,0.6882352941176471,0.4559386973180077
HIGH129,rho_zero,6.510435401257378e-09,120,120,0,1.0,0.0,0.46511627906976744,0.6941176470588235,0.45977011494252873
HIGH129,rho_zero,4.572274594763608e-09,121,121,0,1.0,0.0,0.4689922480620155,0.7,0.46360153256704983
HIGH129,rho_zero,4.185817621181077e-09,122,122,0,1.0,0.0,0.4728682170542636,0.7058823529411765,0.4674329501915709
HIGH129,rho_zero,4.001082185860724e-09,123,123,0,1.0,0.0,0.47674418604651164,0.7058823529411765,0.47126436781609193
HIGH129,rho_zero,3.884493847337653e-09,124,124,0,1.0,0.0,0.4806201550387597,0.711764705882353,0.47509578544061304
HIGH129,rho_zero,3.7392766520582554e-09,125,125,0,1.0,0.0,0.4844961240310077,0.7176470588235294,0.4789272030651341
HIGH129,rho_zero,3.413100360768919e-09,126,126,0,1.0,0.0,0.4883720930232558,0.7235294117647059,0.4827586206896552
HIGH129,rho_zero,3.1667659834698553e-09,127,127,0,1.0,0.0,0.49224806201550386,0.7294117647058823,0.48659003831417624
HIGH129,rho_zero,1.6631739115899367e-09,128,128,0,1.0,0.0,0.49612403100775193,0.7352941176470589,0.4904214559386973
