case_id,synthetic_group,ce29_group,metric,ce29_n,ce29_median,ce29_q25,ce29_q75,ce29_IQR,ce29_minimum,ce29_maximum,v58_n,v58_median,v58_q25,v58_q75,v58_IQR,v58_minimum,v58_maximum,cliffs_delta,wasserstein_distance,ks_statistic,independent_sample_claim,comparison_unit
V58_MILD_CAL_R2_K125,FP,BOTH_REJECTED,shared_fragment_fraction,15,0.2222222222222222,0.11993927125506072,0.4452380952380952,0.3252988239830345,0.03508771929824561,0.5476190476190477,107,0.2465753424657534,0.16164226241745622,0.417287784679089,0.2556455222616328,0.03508771929824561,0.7818181818181819,0.08971962616822429,0.04021415881918868,0.16635514018691588,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,BOTH_REJECTED,top_replacement_fraction,15,0.0,0.0,0.26951402930083224,0.26951402930083224,0.0,0.4867548223237831,107,0.0,0.0,0.1060750356376308,0.1060750356376308,0.0,0.2719524526610611,-0.21869158878504674,0.09259170102006062,0.373208722741433,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,BOTH_REJECTED,removed_vs_positive_replacement_signal_cosine,15,0.0,0.0,0.2519985442857515,0.2519985442857515,0.0,0.8399614763180515,107,0.0,0.0,0.4564644150704221,0.4564644150704221,0.0,0.8266747509949711,0.02679127725856698,0.06128216193647666,0.15638629283489097,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,WEAK_CONSISTENCY,nearest_neighbor_cosine_full,1,0.9098349737758341,0.9098349737758341,0.9098349737758341,0.0,0.9098349737758341,0.9098349737758341,107,0.8503791606877305,0.7227696738342619,0.9183035905054184,0.1955339166711565,0.46725615435966666,0.9917278075392152,-0.308411214953271,0.11629282807798359,0.6542056074766355,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,WEAK_CONSISTENCY,redistribution_total,1,0.018259984243626008,0.018259984243626008,0.018259984243626008,0.0,0.018259984243626008,0.018259984243626008,107,0.0,0.0,0.041845540012839536,0.041845540012839536,0.0,0.24279756581831294,-0.2897196261682243,0.035441002205711676,0.6448598130841121,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,WEAK_CONSISTENCY,residual_absorption,1,2.445048697294338e-16,2.445048697294338e-16,2.445048697294338e-16,0.0,2.445048697294338e-16,2.445048697294338e-16,46,-7.712922194104284e-16,-2.9486900065936148e-15,1.823259502081598e-15,4.771949508675213e-15,-1.0640113545355647e-14,4.83497105057285e-15,-0.13043478260869565,2.844574643039401e-15,0.5652173913043478,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,WEAK_CONSISTENCY,delta_residual_absorption,1,-2.3959462679758682e-15,-2.3959462679758682e-15,-2.3959462679758682e-15,0.0,-2.3959462679758682e-15,-2.3959462679758682e-15,46,1.143943786618199e-13,1.569334375929483e-14,4.718272324017555e-13,4.561338886424607e-13,-2.5112216303667296e-12,0.06631967691133576,0.5652173913043478,0.00519436227245718,0.782608695652174,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,WEAK_CONSISTENCY,shared_fragment_fraction,1,0.06329113924050633,0.06329113924050633,0.06329113924050633,0.0,0.06329113924050633,0.06329113924050633,107,0.2465753424657534,0.16164226241745622,0.417287784679089,0.2556455222616328,0.03508771929824561,0.7818181818181819,0.8691588785046729,0.2387316108986711,0.9345794392523364,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,WEAK_CONSISTENCY,top_replacement_fraction,1,0.25088494234567743,0.25088494234567743,0.25088494234567743,0.0,0.25088494234567743,0.25088494234567743,107,0.0,0.0,0.1060750356376308,0.1060750356376308,0.0,0.2719524526610611,-0.9439252336448598,0.1942626694648625,0.9719626168224299,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,WEAK_CONSISTENCY,removed_vs_positive_replacement_signal_cosine,1,0.5521212862720195,0.5521212862720195,0.5521212862720195,0.0,0.5521212862720195,0.5521212862720195,107,0.0,0.0,0.4564644150704221,0.4564644150704221,0.0,0.8266747509949711,-0.6635514018691588,0.3787923579557853,0.8317757009345794,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRONG_CONSISTENCY,nearest_neighbor_cosine_full,1,0.35029453455577125,0.35029453455577125,0.35029453455577125,0.0,0.35029453455577125,0.35029453455577125,107,0.8503791606877305,0.7227696738342619,0.9183035905054184,0.1955339166711565,0.46725615435966666,0.9917278075392152,1.0,0.4687146117765669,1.0,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRONG_CONSISTENCY,redistribution_total,1,0.011573542842495971,0.011573542842495971,0.011573542842495971,0.0,0.011573542842495971,0.011573542842495971,107,0.0,0.0,0.041845540012839536,0.041845540012839536,0.0,0.24279756581831294,-0.2336448598130841,0.033765039776562415,0.616822429906542,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRONG_CONSISTENCY,residual_absorption,1,-1.1081255182925296e-16,-1.1081255182925296e-16,-1.1081255182925296e-16,0.0,-1.1081255182925296e-16,-1.1081255182925296e-16,46,-7.712922194104284e-16,-2.9486900065936148e-15,1.823259502081598e-15,4.771949508675213e-15,-1.0640113545355647e-14,4.83497105057285e-15,-0.08695652173913043,2.8043089507051263e-15,0.5434782608695652,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRONG_CONSISTENCY,delta_residual_absorption,1,-1.4352784486230922e-16,-1.4352784486230922e-16,-1.4352784486230922e-16,0.0,-1.4352784486230922e-16,-1.4352784486230922e-16,46,1.143943786618199e-13,1.569334375929483e-14,4.718272324017555e-13,4.561338886424607e-13,-2.5112216303667296e-12,0.06631967691133576,0.5652173913043478,0.005194362272455907,0.782608695652174,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRONG_CONSISTENCY,shared_fragment_fraction,1,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.6363636363636364,0.6363636363636364,107,0.2465753424657534,0.16164226241745622,0.417287784679089,0.2556455222616328,0.03508771929824561,0.7818181818181819,-0.8130841121495327,0.3486177774907731,0.9065420560747663,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRONG_CONSISTENCY,top_replacement_fraction,1,0.22407750938593238,0.22407750938593238,0.22407750938593238,0.0,0.22407750938593238,0.22407750938593238,107,0.0,0.0,0.1060750356376308,0.1060750356376308,0.0,0.2719524526610611,-0.9065420560747663,0.1694090604621814,0.9532710280373832,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRONG_CONSISTENCY,removed_vs_positive_replacement_signal_cosine,1,0.2216930948445407,0.2216930948445407,0.2216930948445407,0.0,0.2216930948445407,0.2216930948445407,107,0.0,0.0,0.4564644150704221,0.4564644150704221,0.0,0.8266747509949711,-0.17757009345794392,0.25197385485658663,0.5887850467289719,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,nearest_neighbor_cosine_full,14,0.8816233299661798,0.7475140596080824,0.9621091045245089,0.21459504491642656,0.560461411984244,0.9917278075392152,107,0.8503791606877305,0.7227696738342619,0.9183035905054184,0.1955339166711565,0.46725615435966666,0.9917278075392152,-0.14018691588785046,0.02535644119933087,0.2356475300400534,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,redistribution_total,14,0.0,0.0,0.00220898207824861,0.00220898207824861,0.0,0.7491218819156467,107,0.0,0.0,0.041845540012839536,0.041845540012839536,0.0,0.24279756581831294,0.16822429906542055,0.05445756990986854,0.21562082777036048,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,residual_absorption,4,-1.4903517129770142e-16,-2.3212150160753e-16,-5.709388487164698e-17,1.7502761673588302e-16,-3.1741267719521296e-16,5.476215906471362e-17,46,-7.712922194104284e-16,-2.9486900065936148e-15,1.823259502081598e-15,4.771949508675213e-15,-1.0640113545355647e-14,4.83497105057285e-15,-0.08695652173913043,2.6853662566755386e-15,0.5217391304347826,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,delta_residual_absorption,4,0.1206186328593537,0.01142032571615352,0.23574959810212864,0.2243292723859751,-5.744378920194717e-14,0.2649678981170639,46,1.143943786618199e-13,1.569334375929483e-14,4.718272324017555e-13,4.561338886424607e-13,-2.5112216303667296e-12,0.06631967691133576,-0.532608695652174,0.1213569286866529,0.6413043478260869,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,shared_fragment_fraction,14,0.1736111111111111,0.05555555555555555,0.5011475409836066,0.445591985428051,0.03048780487804878,0.6,107,0.2465753424657534,0.16164226241745622,0.417287784679089,0.2556455222616328,0.03508771929824561,0.7818181818181819,0.17356475300400534,0.07772248577276797,0.36315086782376504,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,top_replacement_fraction,14,0.0,0.0,0.17215824980007066,0.17215824980007066,0.0,0.789981057894863,107,0.0,0.0,0.1060750356376308,0.1060750356376308,0.0,0.2719524526610611,0.028037383177570093,0.11984905840841986,0.2389853137516689,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,removed_vs_positive_replacement_signal_cosine,14,0.0,0.0,0.5437296959558142,0.5437296959558142,0.0,0.9911008662827991,107,0.0,0.0,0.4564644150704221,0.4564644150704221,0.0,0.8266747509949711,0.029372496662216287,0.12019313638788992,0.2389853137516689,False,one molecular identity within one specimen/case
