source_identity,replacement_identity,replacement_gain,replacement_fraction,delta_residual_absorption,edge_presence_fraction,top_replacement_consistency,stable_edge,presence_persistent_edge
PG 16:0_20:4,PS 16:0_18:1,0.0,0.0,-1.305471606476791e-07,1.0,0.0,False,True
PG 16:0_20:4,PS 16:0_20:1,0.0,0.0,-8.05958833278435e-06,1.0,0.0,False,True
PG 16:0_20:4,PS 16:0_20:2,0.0,0.0,3.893659503931675e-07,0.75,0.0,False,False
PG 16:0_20:4,PS 16:1_20:1,0.0,0.0,-9.594411882022113e-07,0.75,0.0,False,False
PG 16:0_20:4,PS 18:0_18:2,0.0,0.0,2.7041128818479313e-06,1.0,0.0,False,True
PG 16:0_20:4,PE 16:0_22:4,0.0,0.0,-1.2489116395427366e-05,0.25,0.0,False,False
PG 16:0_20:4,PE 16:0_22:6,0.0,0.0,9.441815173575505e-06,1.0,0.0,False,True
PG 16:0_20:4,PE 18:1_20:4,0.0,0.0,1.0141797670868855e-07,0.5,0.0,False,False
PG 16:0_20:4,PE 20:1_18:3,0.0,0.0,3.9585870075862626e-08,0.75,0.0,False,False
PG 16:0_20:4,PE 20:1_20:5,0.0,0.0,4.384918036809946e-08,0.75,0.0,False,False
PG 16:0_20:4,PE 20:2_20:4,0.0,0.0,-8.818419286548997e-08,1.0,0.0,False,True
PG 16:0_20:4,PE 20:3_20:4,0.0,0.0,-1.3704469042739962e-06,0.75,0.0,False,False
PG 16:0_20:4,PE 20:4_20:4,0.0,0.0,-1.1007827260303942e-07,0.25,0.0,False,False
PG 16:0_20:4,PE O-16:1_24:6,0.0,0.0,-8.097980774187855e-08,1.0,0.0,False,True
PG 16:0_20:4,PE O-18:0_20:4,0.0,0.0,2.3005374997648287e-07,1.0,0.0,False,True
PG 16:0_20:4,PE O-18:1_20:4,0.0,0.0,-1.4446942759781947e-06,1.0,0.0,False,True
PG 16:0_20:4,PE O-18:2_22:5,0.0,0.0,-3.807573311874768e-06,1.0,0.0,False,True
PG 16:0_20:4,PE O-20:0_20:4,0.0,0.0,-2.548906458062797e-08,1.0,0.0,False,True
PG 16:0_20:4,PE O-20:1_20:4,0.0,0.0,-7.684895041419018e-07,1.0,0.0,False,True
PG 16:0_20:4,PE O-20:2_20:4,0.0,0.0,-8.828975203767847e-07,1.0,0.0,False,True
PG 16:0_20:4,PE O-20:3_20:4,0.0,0.0,-2.1881161405786937e-08,1.0,0.0,False,True
PG 16:0_20:4,PG 14:0_22:4,0.0,0.0,-3.497557026982173e-06,0.75,0.75,False,False
PG 16:0_20:4,PG 16:1_20:3,0.0,0.0,-5.59782121084006e-07,0.5,0.25,False,False
PG 16:0_20:4,PG 14:0_22:3,0.0,0.0,-4.0903145013498547e-07,1.0,0.0,False,True
PG 16:0_20:4,PG 14:0_22:2,0.0,0.0,-3.1577624409712797e-06,1.0,0.0,False,True
PG 16:0_20:4,PG 16:1_20:1,0.0,0.0,-3.105127011588524e-06,0.25,0.0,False,False
PG 16:0_20:4,PG 14:0_22:1,0.0,0.0,-1.613976983771397e-06,0.25,0.0,False,False
PG 16:0_20:4,PG 16:0_22:6,0.0,0.0,5.449267307835047e-06,1.0,0.0,False,True
PG 16:0_20:4,PG 16:0_22:4,0.0,0.0,-6.140026505344242e-06,1.0,0.0,False,True
PG 16:0_20:4,PG 17:0_20:1,0.0,0.0,-1.8981904797655935e-07,1.0,0.0,False,True
PG 16:0_20:4,PC 14:0_18:0,0.0,0.0,-2.1523414754178565e-06,0.25,0.0,False,False
PG 16:0_20:4,PC O-16:1_16:1,0.0,0.0,-2.9534820397812845e-07,0.75,0.0,False,False
PG 16:0_20:4,PC 20:0_14:1,0.0,0.0,9.906528971150015e-07,0.25,0.0,False,False
PG 16:0_20:4,PC 16:0_18:1,0.0,0.0,4.555780997318336e-07,1.0,0.0,False,True
PG 16:1_20:3,PA 20:1_20:1,0.0,0.0,0.034095793910999685,0.05,0.0,False,False
PG 16:1_20:3,PS 14:0_22:1,0.0,0.0,-2.984294677444651e-14,0.03333333333333333,0.0,False,False
PG 16:1_20:3,PS 16:0_18:1,0.0,0.0,-4.838416215125207e-14,0.08333333333333333,0.0,False,False
PG 16:1_20:3,PS 16:0_20:1,0.0001573952228299709,0.010479710358050776,-7.858858976191439e-14,0.9333333333333333,0.0,False,False
PG 16:1_20:3,PS 20:0_16:1,2.153103918986661e-05,0.0014335826104544041,-2.9217682625316466e-14,0.95,0.0,False,False
PG 16:1_20:3,PS 16:1_20:1,0.0002500094814636023,0.01664616565482009,1.8271191902722353e-15,1.0,0.0,False,True
PG 16:1_20:3,PS 18:0_18:1,0.0,0.0,-9.469132565842226e-14,0.15,0.0,False,False
PG 16:1_20:3,PS 18:0_18:2,0.00012004844908555627,0.007993082335852669,-5.785877435862079e-15,0.7166666666666667,0.0,False,False
PG 16:1_20:3,PS 18:1_18:1,0.0,0.0,-3.051750819681137e-14,0.05,0.0,False,False
PG 16:1_20:3,PE 16:0_22:4,0.0,0.0,-3.938789729849163e-15,0.016666666666666666,0.0,False,False
PG 16:1_20:3,PE 16:0_22:6,0.0008468951667921915,0.05638809038825075,-1.1735496700797736e-13,0.8333333333333334,0.0,False,False
PG 16:1_20:3,PE 18:0_20:4,0.0,0.0,-0.00805015657836405,0.25,0.0,False,False
PG 16:1_20:3,PE 18:0_22:6,0.0,0.0,-1.6696346828108352e-13,0.13333333333333333,0.0,False,False
PG 16:1_20:3,PE 18:1_20:1,0.0,0.0,-0.002605688425414583,0.05,0.0,False,False
PG 16:1_20:3,PE 18:1_20:3,0.0015195364104832031,0.1011739821200205,-2.251699756208448e-14,0.9166666666666666,0.0,False,False
PG 16:1_20:3,PE 18:1_22:6,0.0,0.0,-1.329104407699672e-13,0.03333333333333333,0.0,False,False
PG 16:1_20:3,PE 18:2_22:6,0.0,0.0,-1.0041168140201025e-13,0.06666666666666667,0.0,False,False
PG 16:1_20:3,PE 20:1_18:3,0.0,0.0,-9.4650764610824e-15,0.7166666666666667,0.0,False,False
PG 16:1_20:3,PE 20:0_20:4,0.0,0.0,-1.2094056361566322e-14,0.06666666666666667,0.0,False,False
PG 16:1_20:3,PE 20:1_20:4,0.0003895741876821677,0.02593868210531625,-2.0138248124475946e-14,0.7,0.0,False,False
PG 16:1_20:3,PE 20:1_20:5,4.31589651266346e-05,0.002873616147606609,-1.984995267846988e-14,0.9833333333333333,0.0,False,False
PG 16:1_20:3,PE 20:2_20:4,4.809336731045888e-05,0.0032021591919687213,-2.577982183330577e-14,0.6,0.0,False,False
PG 16:1_20:3,PE 20:3_20:4,0.0,0.0,0.054785042865654984,0.2,0.0,False,False
PG 16:1_20:3,PE O-16:0_22:3,0.0,0.0,1.3818836908667574e-15,0.18333333333333332,0.0,False,False
PG 16:1_20:3,PE O-16:0_22:4,0.0,0.0,-0.011969057500745742,0.016666666666666666,0.0,False,False
PG 16:1_20:3,PE O-16:1_22:1,0.0,0.0,-3.943781858784333e-15,0.36666666666666664,0.0,False,False
PG 16:1_20:3,PE O-16:1_22:2,2.0059998622145702e-05,0.0013356375852022005,-1.0602033826067377e-15,0.5666666666666667,0.0,False,False
PG 16:1_20:3,PE O-16:1_24:0,1.1616325396599306e-06,7.734397740440782e-05,-5.223989923604307e-16,0.48333333333333334,0.0,False,False
PG 16:1_20:3,PE O-16:1_24:1,1.241121072048136e-06,8.263649379237224e-05,-3.219728158148147e-16,0.48333333333333334,0.0,False,False
PG 16:1_20:3,PE O-16:1_24:4,6.270592029754274e-07,4.175094203228471e-05,-9.776870013990344e-16,0.55,0.0,False,False
PG 16:1_20:3,PE O-16:1_24:5,4.755804150026249e-07,3.166516055301814e-05,-1.0886156164291704e-15,0.7666666666666667,0.0,False,False
PG 16:1_20:3,PE O-16:1_24:6,4.886548882504071e-06,0.00032535686927689976,3.1450412291571267e-16,0.8,0.0,False,False
PG 16:1_20:3,PE O-18:0_20:3,0.0,0.0,0.05968752755456485,0.11666666666666667,0.0,False,False
PG 16:1_20:3,PE O-18:0_20:4,1.9213000847562167e-05,0.0012792426629678847,-1.2207003278724545e-14,0.45,0.0,False,False
PG 16:1_20:3,PE O-18:0_20:5,0.0,0.0,-0.02549870171403984,0.016666666666666666,0.0,False,False
PG 16:1_20:3,PE O-18:0_22:5,0.0,0.0,-3.4211683608837197e-15,0.16666666666666666,0.0,False,False
PG 16:1_20:3,PE O-18:1_20:1,0.0003375695057417094,0.022476099225102044,-5.1618613189658235e-15,0.48333333333333334,0.0,False,False
PG 16:1_20:3,PE O-18:1_20:4,5.9404885809924424e-05,0.003955304271296756,-1.4770461486934364e-14,0.7666666666666667,0.0,False,False
PG 16:1_20:3,PE O-18:1_22:6,0.0,0.0,-9.902386955803295e-14,0.38333333333333336,0.0,False,False
PG 16:1_20:3,PE O-18:2_22:5,4.7377204032815305e-05,0.003154475510190879,-4.954687968156266e-16,0.7,0.0,False,False
PG 16:1_20:3,PE O-18:2_22:6,0.0,0.0,-9.764791402027673e-14,0.23333333333333334,0.0,False,False
PG 16:1_20:3,PE O-18:3_22:0,6.196539183378263e-06,0.00041257882352799925,-3.625533639167243e-16,0.8833333333333333,0.0,False,False
PG 16:1_20:3,PE O-18:3_22:6,0.00015872355727267282,0.010568153704474174,-1.1081028597396944e-13,0.9,0.0,False,False
PG 16:1_20:3,PE O-20:0_20:4,4.889724089651194e-06,0.0003255682813555536,-1.4749854329699046e-14,0.48333333333333334,0.0,False,False
PG 16:1_20:3,PE O-20:1_20:4,8.255619706051126e-05,0.005496768058779848,-1.802345750431454e-14,0.8,0.0,False,False
PG 16:1_20:3,PE O-20:2_20:4,6.623035971870146e-05,0.004409758913148793,-2.1933162232965244e-14,0.6833333333333333,0.0,False,False
PG 16:1_20:3,PE O-20:3_20:4,7.441030915871297e-05,0.004954397430973597,-1.767400847885264e-14,0.35,0.0,False,False
PG 16:1_20:3,PG 14:0_20:0,0.0,0.0,8.456666416178051e-15,0.05,0.0,False,False
PG 16:1_20:3,PG 14:0_22:4,0.008567950771967382,0.5704724758339879,0.3705187260117899,0.9666666666666667,0.95,False,False
PG 16:1_20:3,PG 16:0_20:4,0.0,0.0,0.40559091069081393,0.13333333333333333,0.05,False,False
PG 16:1_20:3,PG 14:0_22:3,1.0165965235933412e-05,0.0006768716944966199,6.769326836090577e-15,0.45,0.0,False,False
PG 16:1_20:3,PG 16:1_20:2,0.0,0.0,0.026300472772490917,0.016666666666666666,0.0,False,False
PG 16:1_20:3,PG 16:1_20:1,2.2869769671182705e-05,0.001522718147349588,1.1634156483413784e-14,0.7333333333333333,0.0,False,False
PG 16:1_20:3,PG 14:0_22:1,0.0,0.0,-3.3265051159505575e-14,0.3,0.0,False,False
PG 16:1_20:3,PG 14:0_22:0,0.0,0.0,-1.2520259369406466e-14,0.21666666666666667,0.0,False,False
PG 16:1_20:3,PG 16:1_22:6,9.707870278158164e-05,0.006463707530598258,-9.571908020295039e-14,0.95,0.0,False,False
PG 16:1_20:3,PG 16:0_22:6,6.01227767963123e-05,0.004003102987615658,-1.0902310381517856e-13,0.5666666666666667,0.0,False,False
PG 16:1_20:3,PG 16:1_22:4,0.0,0.0,7.93374091021899e-15,0.25,0.0,False,False
PG 16:1_20:3,PG 16:0_22:4,0.0,0.0,-3.681695089687906e-17,0.26666666666666666,0.0,False,False
PG 16:1_20:3,PG 16:1_22:3,0.0010553987613437282,0.0702707053763372,2.575626522489294e-15,0.55,0.0,False,False
PG 16:1_20:3,PG 17:0_20:1,5.280807248315305e-05,0.0035160743397417474,-5.4738693774139515e-15,0.9333333333333333,0.0,False,False
PG 16:1_20:3,PG 17:0_20:3,0.0,0.0,0.03387900567662437,0.1,0.0,False,False
PG 16:1_20:3,PG 17:1_20:1,0.0,0.0,0.05892186390760853,0.2,0.0,False,False
PG 16:1_20:3,PC O-16:1_16:1,1.936972446476507e-05,0.0012896776563877722,0.012644953133241016,0.9666666666666667,0.0,False,False
PG 16:1_20:3,PC 14:0_20:1,0.0,0.0,4.7824595198929004e-15,0.03333333333333333,0.0,False,False
PG 16:1_20:3,PC 14:1_17:1,0.0,0.0,-1.3458779609218434e-14,0.016666666666666666,0.0,False,False
PG 16:1_20:3,PC 20:0_14:1,0.0001403821342390952,0.009346942555302155,9.322488778371606e-15,0.9333333333333333,0.0,False,False
PG 16:1_20:3,PC 14:1_20:1,0.0,0.0,0.011119180066852889,0.13333333333333333,0.0,False,False
PG 16:1_20:3,PC 16:0_18:1,0.0005922633237197827,0.039434158017519635,-4.6909334184849155e-14,0.95,0.0,False,False
PG 16:1_20:3,PC 17:0_17:1,0.00011936770548168392,0.00794775697166176,-1.195185868892859e-16,0.9333333333333333,0.0,False,False
PG 14:0_22:3,PS 14:0_22:0,1.0275305401492851e-05,0.003427452187532672,-3.904756776877603e-16,1.0,0.0,False,True
PG 14:0_22:3,PS 14:0_22:1,1.5897551351583272e-05,0.005302820210918572,9.51374792639723e-15,1.0,0.0,False,True
PG 14:0_22:3,PS 14:0_22:2,4.633427322609917e-05,0.015455356305366607,-1.4824966256960723e-14,0.5967741935483871,0.0,False,False
PG 14:0_22:3,PS 16:0_18:1,6.128986757757311e-06,0.0020443975385084022,-3.961377432722624e-14,0.9516129032258065,0.0,False,False
PG 14:0_22:3,PS 16:0_20:1,1.433181867852018e-05,0.00478055117212175,4.915358395929199e-15,0.5645161290322581,0.0,False,False
PG 14:0_22:3,PS 20:0_16:1,0.0,0.0,1.9520038314338255e-14,0.3870967741935484,0.0,False,False
PG 14:0_22:3,PS 18:0_18:1,0.0,0.0,-1.2823825228436573e-13,0.3870967741935484,0.0,False,False
PG 14:0_22:3,PS 18:0_18:2,6.716798888802694e-06,0.0022404693724528252,-8.888799563594325e-14,0.5645161290322581,0.0,False,False
PG 14:0_22:3,PS 18:1_18:1,5.4896139011911815e-06,0.0018311270019880752,-1.8752178896777294e-13,0.8709677419354839,0.0,False,False
PG 14:0_22:3,PE 16:0_22:4,0.00019217504330212853,0.0641023061425864,-1.6653740833757355e-15,0.967741935483871,0.0,False,False
PG 14:0_22:3,PE 18:0_22:6,0.0,0.0,-6.649173408039223e-13,0.43548387096774194,0.0,False,False
PG 14:0_22:3,PE 18:1_20:3,0.0,0.0,-7.9658911033328e-14,0.016129032258064516,0.0,False,False
PG 14:0_22:3,PE 18:1_20:4,0.0001315509837315973,0.04388041905765946,-2.0255668272111646e-13,0.967741935483871,0.0,False,False
PG 14:0_22:3,PE 18:1_20:5,0.0,0.0,0.003961003296735397,0.04838709677419355,0.0,False,False
PG 14:0_22:3,PE 18:1_22:6,0.0,0.0,-5.856592057659189e-13,0.24193548387096775,0.0,False,False
PG 14:0_22:3,PE 20:1_18:3,0.0,0.0,5.09772083772702e-15,0.1935483870967742,0.0,False,False
PG 14:0_22:3,PE 20:0_20:4,3.270675481699577e-05,0.010909732992298242,-1.2336034958893414e-13,0.7096774193548387,0.0,False,False
PG 14:0_22:3,PE 20:1_20:4,0.0,0.0,-1.3496927576191737e-13,0.03225806451612903,0.0,False,False
PG 14:0_22:3,PE 20:1_20:5,1.5252285366784343e-05,0.005087583950318649,-6.276077175382361e-14,0.6935483870967742,0.0,False,False
PG 14:0_22:3,PE 20:2_20:4,0.0,0.0,-1.6416084414099913e-13,0.24193548387096775,0.0,False,False
PG 14:0_22:3,PE 20:3_20:4,0.0,0.0,0.010359728261148754,0.03225806451612903,0.0,False,False
PG 14:0_22:3,PE O-16:0_22:3,0.0001417061515005672,0.0472677978872425,-2.1120333118099364e-15,0.5,0.0,False,False
PG 14:0_22:3,PE O-16:1_22:1,9.90406290052358e-07,0.0003303619768705747,-2.390610084261036e-15,0.3709677419354839,0.0,False,False
PG 14:0_22:3,PE O-16:1_22:2,0.0,0.0,6.877803003876738e-16,0.27419354838709675,0.0,False,False
PG 14:0_22:3,PE O-16:1_24:0,0.0,0.0,1.0330750393501716e-15,0.1774193548387097,0.0,False,False
PG 14:0_22:3,PE O-16:1_24:1,0.0,0.0,-5.16522888542079e-16,0.24193548387096775,0.0,False,False
PG 14:0_22:3,PE O-16:1_24:4,0.0,0.0,-7.354192694580929e-16,0.04838709677419355,0.0,False,False
PG 14:0_22:3,PE O-16:1_24:5,0.0,0.0,-1.9365182402593377e-15,0.04838709677419355,0.0,False,False
PG 14:0_22:3,PE O-16:1_24:6,3.06205965211687e-06,0.0010213869703063734,-1.1875329842772605e-14,0.9838709677419355,0.0,False,False
PG 14:0_22:3,PE O-18:0_20:4,0.0,0.0,-1.1516785149759073e-13,0.3548387096774194,0.0,False,False
PG 14:0_22:3,PE O-18:0_22:5,0.00011978613302592207,0.039956111048157036,-1.2111300755907656e-14,0.532258064516129,0.0,False,False
PG 14:0_22:3,PE O-18:1_20:4,5.131708875279195e-05,0.01711743459012043,-1.286725043120101e-13,0.8387096774193549,0.0,False,False
PG 14:0_22:3,PE O-18:1_22:4,0.0,0.0,-0.008295158895851902,0.16129032258064516,0.04838709677419355,False,False
PG 14:0_22:3,PE O-18:1_22:5,0.0,0.0,0.03130860761142328,0.016129032258064516,0.0,False,False
PG 14:0_22:3,PE O-18:2_22:4,0.0,0.0,-0.031416921087001115,0.016129032258064516,0.0,False,False
PG 14:0_22:3,PE O-18:2_22:5,0.0,0.0,-1.498977133915028e-14,0.016129032258064516,0.0,False,False
PG 14:0_22:3,PE O-18:2_22:6,0.00027118264844366163,0.09045624682786498,-5.045133034228352e-13,0.9838709677419355,0.0,False,False
PG 14:0_22:3,PE O-18:3_22:6,0.000143999671200443,0.04803282907661684,-5.404408113401589e-13,1.0,0.0,False,True
PG 14:0_22:3,PE O-20:0_20:4,1.2715562498870348e-06,0.00042414294076485314,-1.1463668193046294e-13,0.6290322580645161,0.0,False,False
PG 14:0_22:3,PE O-20:1_20:4,0.0,0.0,-1.2928396862263385e-13,0.14516129032258066,0.0,False,False
PG 14:0_22:3,PE O-20:2_20:4,1.239213333763603e-05,0.004133545705620233,-1.3890071972539955e-13,0.6451612903225806,0.0,False,False
PG 14:0_22:3,PE O-20:3_20:4,0.000122825511357557,0.04096993239014733,-1.4006091004831356e-13,0.9193548387096774,0.0,False,False
PG 14:0_22:3,PG 14:0_20:0,3.7961835608179423e-06,0.0012662628643534703,8.420041471866525e-15,0.8870967741935484,0.0,False,False
PG 14:0_22:3,PG 14:0_22:4,0.0,0.0,0.007514719551362545,0.04838709677419355,0.016129032258064516,False,False
PG 14:0_22:3,PG 16:0_20:4,0.0,0.0,0.008079553988063768,0.06451612903225806,0.0,False,False
PG 14:0_22:3,PG 16:1_20:3,3.9987146410196475e-05,0.01333819551649581,3.922080038357756e-15,0.8870967741935484,0.0,False,False
PG 14:0_22:3,PG 16:0_20:3,0.0,0.0,0.8979175230201594,0.3064516129032258,0.2903225806451613,False,False
PG 14:0_22:3,PG 16:1_20:2,0.0011934158596280569,0.39807827007497953,0.9055991293075842,0.7096774193548387,0.6451612903225806,False,False
PG 14:0_22:3,PG 14:0_22:2,0.0,0.0,0.005484346906012643,0.1935483870967742,0.0,False,False
PG 14:0_22:3,PG 16:1_20:1,2.619993306272883e-05,0.008739304028473258,1.0645378277681782e-14,0.8064516129032258,0.0,False,False
PG 14:0_22:3,PG 14:0_22:1,1.2156314129325996e-05,0.004054885361250612,-4.6615023858065326e-14,0.967741935483871,0.0,False,False
PG 14:0_22:3,PG 14:0_22:0,0.0,0.0,-1.1683369377722268e-14,0.4032258064516129,0.0,False,False
PG 14:0_22:3,PG 16:0_22:6,4.808224635544783e-06,0.0016038413848849839,-4.332725610763488e-13,0.4838709677419355,0.0,False,False
PG 14:0_22:3,PG 16:1_22:4,0.0,0.0,-1.9739154162249373e-15,0.03225806451612903,0.0,False,False
PG 14:0_22:3,PG 18:1_20:4,0.0,0.0,0.021463972091652423,0.45161290322580644,0.0,False,False
PG 14:0_22:3,PG 16:0_22:4,0.0,0.0,-5.480237179059035e-15,0.04838709677419355,0.0,False,False
PG 14:0_22:3,PG 16:1_22:3,0.00027105209527709083,0.0904126992427696,-4.963348512191783e-15,0.5161290322580645,0.0,False,False
PG 14:0_22:3,PG 17:0_20:1,0.0,0.0,9.816700166437801e-15,0.04838709677419355,0.0,False,False
PG 14:0_22:3,PC 14:0_18:0,9.699698579295271e-06,0.003235451581729442,0.045618702652686076,1.0,0.0,False,True
PG 14:0_22:3,PC O-16:1_16:1,0.0,0.0,-0.004085050894207455,0.43548387096774194,0.0,False,False
PG 14:0_22:3,PC 14:0_20:1,6.226369545796889e-05,0.02076880743323491,1.1974119252835096e-15,0.9516129032258065,0.0,False,False
PG 14:0_22:3,PC 14:1_17:1,1.4299937646682906e-05,0.0047699168689996655,-2.102013911926821e-14,0.6935483870967742,0.0,False,False
PG 14:0_22:3,PC 20:0_14:1,0.0,0.0,3.1598272709650352e-15,0.016129032258064516,0.0,False,False
PG 14:0_22:3,PC 14:1_20:1,0.0,0.0,0.0036656633017790093,0.016129032258064516,0.0,False,False
PG 14:0_22:3,PC 16:0_18:1,1.487087514008903e-05,0.0049603599638039265,-1.2079888856399134e-13,0.41935483870967744,0.0,False,False
PG 14:0_22:3,PC 17:0_17:0,0.0,0.0,0.015567051037316612,0.016129032258064516,0.0,False,False
PG 14:0_22:3,PC 17:0_17:1,0.0,0.0,6.9480415867679175e-15,0.016129032258064516,0.0,False,False
PG 16:1_20:2,PA 20:1_20:1,0.0,0.0,1.5964166285565733e-08,1.0,0.0,False,True
PG 16:1_20:2,PS 20:0_16:1,0.0,0.0,-9.179031714804465e-06,1.0,0.0,False,True
PG 16:1_20:2,PS 16:1_20:1,0.0,0.0,-9.594411882022113e-07,1.0,0.0,False,True
PG 16:1_20:2,PS 18:0_18:1,0.0,0.0,-7.327065814489971e-06,1.0,0.0,False,True
PG 16:1_20:2,PS 18:1_18:1,0.0,0.0,-3.7143801407453766e-06,0.5,0.0,False,False
PG 16:1_20:2,PE 18:1_20:1,0.0,0.0,1.26119016850893e-07,1.0,0.0,False,True
PG 16:1_20:2,PE 18:1_20:5,0.0,0.0,2.133421842337639e-07,1.0,0.0,False,True
PG 16:1_20:2,PE 20:1_18:3,0.0,0.0,3.9585870075862626e-08,1.0,0.0,False,True
PG 16:1_20:2,PE 20:1_20:4,0.0,0.0,-2.6194237933733366e-08,1.0,0.0,False,True
PG 16:1_20:2,PE 20:2_20:4,0.0,0.0,-8.818419286548997e-08,1.0,0.0,False,True
PG 16:1_20:2,PE O-16:0_22:4,0.0,0.0,-1.298106588825637e-05,0.5,0.0,False,False
PG 16:1_20:2,PE O-16:1_22:2,0.0,0.0,3.8561602888448356e-09,1.0,0.0,False,True
PG 16:1_20:2,PE O-16:1_24:0,0.0,0.0,1.042637517394599e-08,1.0,0.0,False,True
PG 16:1_20:2,PE O-16:1_24:1,0.0,0.0,8.911001141271715e-09,1.0,0.0,False,True
PG 16:1_20:2,PE O-16:1_24:4,0.0,0.0,-1.5846614213403845e-08,1.0,0.0,False,True
PG 16:1_20:2,PE O-16:1_24:5,0.0,0.0,-1.695989298785871e-07,1.0,0.0,False,True
PG 16:1_20:2,PE O-16:1_24:6,0.0,0.0,-8.097980774187855e-08,1.0,0.0,False,True
PG 16:1_20:2,PE O-18:0_20:5,0.0,0.0,-3.957801087477535e-09,1.0,0.0,False,True
PG 16:1_20:2,PE O-18:0_22:5,0.0,0.0,-4.001606771045966e-06,0.5,0.0,False,False
PG 16:1_20:2,PE O-18:1_20:1,0.0,0.0,-7.324249756060361e-07,1.0,0.0,False,True
PG 16:1_20:2,PE O-18:1_22:5,0.0,0.0,-6.120849326571443e-06,0.5,0.0,False,False
PG 16:1_20:2,PE O-18:1_22:6,0.0,0.0,8.80546067549811e-06,0.5,0.0,False,False
PG 16:1_20:2,PE O-20:1_18:2,0.0,0.0,-1.0171198952548792e-07,0.5,0.0,False,False
PG 16:1_20:2,PE O-18:2_22:4,0.0,0.0,-1.3462846540721761e-05,0.5,0.0,False,False
PG 16:1_20:2,PE O-18:2_22:6,0.0,0.0,9.812170340756911e-06,1.0,0.0,False,True
PG 16:1_20:2,PE O-18:3_22:0,0.0,0.0,-2.5762193729889475e-10,0.5,0.0,False,False
PG 16:1_20:2,PE O-18:3_22:6,0.0,0.0,1.0002421622955704e-05,1.0,0.0,False,True
PG 16:1_20:2,PG 16:1_20:3,0.0,0.0,-5.59782121084006e-07,1.0,0.0,False,True
PG 16:1_20:2,PG 14:0_22:3,0.0,0.0,-4.0903145013498547e-07,1.0,1.0,True,True
PG 16:1_20:2,PG 16:1_20:1,0.0,0.0,-3.105127011588524e-06,0.5,0.0,False,False
PG 16:1_20:2,PG 14:0_22:1,0.0,0.0,-1.613976983771397e-06,1.0,0.0,False,True
PG 16:1_20:2,PG 14:0_22:0,0.0,0.0,-8.26854222964092e-07,0.5,0.0,False,False
PG 16:1_20:2,PG 16:1_22:6,0.0,0.0,5.989692074779523e-06,0.5,0.0,False,False
PG 16:1_20:2,PG 16:1_22:4,0.0,0.0,-9.116713120013934e-06,0.5,0.0,False,False
PG 16:1_20:2,PG 16:0_22:4,0.0,0.0,-6.140026505344242e-06,1.0,0.0,False,True
PG 16:1_20:2,PG 17:0_20:1,0.0,0.0,-1.8981904797655935e-07,1.0,0.0,False,True
PG 16:1_20:2,PG 17:1_20:1,0.0,0.0,7.732726023880922e-07,1.0,0.0,False,True
PG 16:1_20:2,PC O-16:1_16:1,0.0,0.0,-2.9534820397812845e-07,1.0,0.0,False,True
PG 16:1_20:2,PC 20:0_14:1,0.0,0.0,9.906528971150015e-07,1.0,0.0,False,True
PG 16:1_20:2,PC 14:1_20:1,0.0,0.0,3.489194930380844e-08,1.0,0.0,False,True
PG 16:1_20:2,PC 16:0_18:1,0.0,0.0,4.555780997318336e-07,1.0,0.0,False,True
PG 16:1_20:2,PC 17:0_17:1,0.0,0.0,1.8925174143953322e-07,1.0,0.0,False,True
PG 14:0_22:2,PS 14:0_22:0,0.0,0.0,1.3941497911781965e-07,1.0,0.0,False,True
PG 14:0_22:2,PS 14:0_22:1,0.0,0.0,-5.841419621313751e-06,1.0,0.0,False,True
PG 14:0_22:2,PS 14:0_22:2,0.0,0.0,-1.3578438300231497e-06,1.0,0.0,False,True
PG 14:0_22:2,PS 16:0_18:1,0.0,0.0,-1.305471606476791e-07,0.15384615384615385,0.0,False,False
PG 14:0_22:2,PS 16:0_20:1,0.0,0.0,-8.05958833278435e-06,0.46153846153846156,0.0,False,False
PG 14:0_22:2,PS 16:0_20:2,0.0,0.0,3.893659503931675e-07,0.23076923076923078,0.0,False,False
PG 14:0_22:2,PS 20:0_16:1,0.0,0.0,-9.179031714804465e-06,0.23076923076923078,0.0,False,False
PG 14:0_22:2,PS 18:0_18:2,0.0,0.0,2.7041128818479313e-06,0.9230769230769231,0.0,False,False
PG 14:0_22:2,PS 18:1_18:1,0.0,0.0,-3.7143801407453766e-06,0.6153846153846154,0.0,False,False
PG 14:0_22:2,PE 16:0_22:4,0.0,0.0,-1.2489116395427366e-05,0.38461538461538464,0.0,False,False
PG 14:0_22:2,PE 16:0_22:6,0.0,0.0,9.441815173575505e-06,0.46153846153846156,0.0,False,False
PG 14:0_22:2,PE 18:0_20:4,0.0,0.0,-1.3975934516530537e-07,0.07692307692307693,0.0,False,False
PG 14:0_22:2,PE 18:0_22:6,0.0,0.0,7.789151876111003e-06,0.9230769230769231,0.0,False,False
PG 14:0_22:2,PE 18:1_20:3,0.0,0.0,-2.9824307516521894e-06,0.3076923076923077,0.0,False,False
PG 14:0_22:2,PE 18:1_20:4,0.0,0.0,1.0141797670868855e-07,0.07692307692307693,0.0,False,False
PG 14:0_22:2,PE 18:2_22:6,0.0,0.0,7.741439450748265e-06,0.15384615384615385,0.0,False,False
PG 14:0_22:2,PE 20:0_20:4,0.0,0.0,6.232348373412153e-07,0.15384615384615385,0.0,False,False
