method,lipid_name,lipid_class,raw_solver_reported,X_hat,rho_zero,rho_status,predictive_gain,positive_block_fraction,joint_score,retained_by_pool,retained_by_fdp5,retained_by_fdp1
ISTA,PC 16:0_16:0,PC,False,0,,UNREPORTED,-0.005908137252258749,0.0,,False,False,False
ISTA,PC 16:0_16:1,PC,False,0,,UNREPORTED,-0.00030529780862239273,0.0,,False,False,False
ISTA,PC 14:0_17:1,PC,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PC O-16:0_16:1,PC,False,0,,UNREPORTED,-0.00016689885825580384,0.0,,False,False,False
ISTA,PC O-16:1_16:1,PC,True,0.004412889765997041,7.72443565550052e-05,CACHED_FULL_FOREGROUND,-0.0017417970233232114,0.25,0.6254909209068857,False,False,False
ISTA,PC O-16:1_18:0,PC,False,0,,UNREPORTED,-0.00021914116834811077,0.0,,False,False,False
ISTA,PC O-16:1_18:1,PC,False,0,,UNREPORTED,-0.00018990053696279306,0.0,,False,False,False
ISTA,PC O-16:1_18:2,PC,False,0,,UNREPORTED,-9.768787408188774e-05,0.0,,False,False,False
ISTA,PC O-16:1_17:0,PC,False,0,,UNREPORTED,-0.00033054895746485974,0.0,,False,False,False
ISTA,PC O-16:0_17:1,PC,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PC O-16:0_17:0,PC,False,0,,UNREPORTED,-5.4412912318075524e-05,0.0,,False,False,False
ISTA,PC O-16:1_17:1,PC,False,0,,UNREPORTED,-0.00015400623920642224,0.0,,False,False,False
ISTA,PC 14:0_18:2,PC,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PC 14:0_20:0,PC,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PC 14:0_20:1,PC,False,0,,UNREPORTED,-0.008780152951111198,0.375,,False,False,False
ISTA,PC 14:0_20:2,PC,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PC 14:0_20:3,PC,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PC 14:0_20:4,PC,False,0,,UNREPORTED,2.7070679584073663e-05,0.125,,False,False,False
ISTA,PC 14:1_17:1,PC,False,0,,UNREPORTED,-0.002666091529900102,0.25,,False,False,False
ISTA,PC 18:0_14:1,PC,False,0,,UNREPORTED,-3.2540141158770198e-06,0.0,,False,False,False
ISTA,PC 20:0_14:1,PC,False,0,,UNREPORTED,-0.0006136110882186785,0.5,,False,False,False
ISTA,PC 14:1_20:1,PC,True,0.0012223139773250675,0.0,CACHED_FULL_FOREGROUND,-5.214383322507254e-05,0.0,0.005937481644632545,False,False,False
ISTA,PC 16:0_18:0,PC,True,0.0024368111986651556,0.0,CACHED_FULL_FOREGROUND,0.0,0.0,0.15115450709186257,False,False,False
ISTA,PC 16:0_18:1,PC,True,0.04687440651045472,0.00014990294742948563,CACHED_FULL_FOREGROUND,-0.01647314470914154,0.25,0.948145928499924,True,True,False
ISTA,PC 16:0_18:2,PC,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PC 16:1_16:1,PC,False,0,,UNREPORTED,-9.766918199918612e-05,0.0,,False,False,False
ISTA,PC 18:0_16:1,PC,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PC 16:1_18:1,PC,False,0,,UNREPORTED,0.00012407898995744264,0.16666666666666666,,False,False,False
ISTA,PC 16:1_18:2,PC,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PC 17:0_17:0,PC,False,0,,UNREPORTED,-0.0005588254554354772,0.0,,False,False,False
ISTA,PC 17:0_17:1,PC,False,0,,UNREPORTED,-0.006509704576923476,0.25,,False,False,False
ISTA,PC 17:1_17:1,PC,False,0,,UNREPORTED,-0.0005228155128144555,0.0,,False,False,False
