scope_type,scope_id,pixel_row,pixel_col,observed_precursor_group_count,sum_compatible_candidate_multiplicities,observed_group_multiplicity_mean,observed_group_multiplicity_median,observed_group_multiplicity_max,active_count_1e-4,active_count_1e-3,active_count_1e-2,participation_ratio,B_l2_norm
foreground_pixel,pixel_117_079,117,79,105,379,3.6095238095238096,3.0,10,107,58,30,12.739354133605957,0.9058947563171387
foreground_pixel,pixel_117_080,117,80,105,380,3.619047619047619,3.0,10,90,62,25,13.03114128112793,0.8219311833381653
foreground_pixel,pixel_117_081,117,81,105,383,3.6476190476190475,3.0,10,85,57,29,12.948087692260742,0.7567373514175415
foreground_pixel,pixel_117_082,117,82,105,380,3.619047619047619,3.0,10,71,60,30,11.500448226928711,0.9747397899627686
foreground_pixel,pixel_117_083,117,83,103,376,3.650485436893204,3.0,10,72,54,31,11.60849380493164,1.0261749029159546
foreground_pixel,pixel_117_084,117,84,101,372,3.6831683168316833,3.0,10,86,54,26,10.677631378173828,1.0764105319976807
foreground_pixel,pixel_117_085,117,85,103,373,3.621359223300971,3.0,10,67,51,32,12.023329734802246,1.095489263534546
foreground_pixel,pixel_117_086,117,86,104,375,3.605769230769231,3.0,10,89,63,27,11.586715698242188,1.0175727605819702
foreground_pixel,pixel_117_087,117,87,97,351,3.618556701030928,3.0,10,85,57,27,11.665727615356445,1.0234854221343994
foreground_pixel,pixel_117_088,117,88,102,365,3.5784313725490198,3.0,10,87,61,31,14.091636657714844,1.0335770845413208
foreground_pixel,pixel_117_089,117,89,99,363,3.6666666666666665,3.0,10,77,56,30,16.038347244262695,0.7747246623039246
foreground_pixel,pixel_118_007,118,7,99,357,3.606060606060606,3.0,10,62,40,16,13.406221389770508,0.24222278594970703
foreground_pixel,pixel_118_008,118,8,106,383,3.6132075471698113,3.0,10,64,50,26,13.56236457824707,0.6468473672866821
foreground_pixel,pixel_118_009,118,9,101,361,3.5742574257425743,3.0,10,69,47,27,13.52094841003418,0.7187616229057312
foreground_pixel,pixel_118_010,118,10,98,365,3.7244897959183674,3.0,10,66,47,26,12.674836158752441,0.715104877948761
foreground_pixel,pixel_118_011,118,11,102,365,3.5784313725490198,3.0,10,74,53,24,12.586905479431152,0.6696165800094604
foreground_pixel,pixel_118_012,118,12,99,355,3.585858585858586,3.0,10,76,54,28,12.008557319641113,0.7994074821472168
foreground_pixel,pixel_118_013,118,13,104,376,3.6153846153846154,3.0,10,68,57,23,14.327269554138184,0.6468978524208069
foreground_pixel,pixel_118_014,118,14,102,372,3.6470588235294117,3.0,10,96,58,24,14.72669792175293,0.660304844379425
foreground_pixel,pixel_118_015,118,15,106,381,3.5943396226415096,3.0,10,80,63,27,14.670400619506836,0.6725987792015076
foreground_pixel,pixel_118_016,118,16,98,369,3.7653061224489797,3.5,10,100,61,24,13.174860954284668,0.691731870174408
foreground_pixel,pixel_118_017,118,17,104,378,3.6346153846153846,3.0,10,95,64,27,14.99739933013916,0.6884867548942566
foreground_pixel,pixel_118_018,118,18,103,375,3.6407766990291264,3.0,10,88,59,26,16.588640213012695,0.6107942461967468
foreground_pixel,pixel_118_019,118,19,105,383,3.6476190476190475,3.0,10,78,67,29,17.2375545501709,0.6300289034843445
foreground_pixel,pixel_118_020,118,20,106,383,3.6132075471698113,3.0,10,78,60,29,15.091897010803223,0.7307505011558533
foreground_pixel,pixel_118_021,118,21,104,377,3.625,3.0,10,93,64,25,14.404991149902344,0.709995448589325
foreground_pixel,pixel_118_022,118,22,106,385,3.6320754716981134,3.0,10,89,61,30,16.455520629882812,0.66554194688797
foreground_pixel,pixel_118_023,118,23,103,378,3.6699029126213594,3.0,10,95,63,25,14.40174388885498,0.7338423728942871
foreground_pixel,pixel_118_024,118,24,107,386,3.607476635514019,3.0,10,84,62,26,16.812026977539062,0.6380693912506104
foreground_pixel,pixel_118_025,118,25,105,379,3.6095238095238096,3.0,10,85,64,27,16.220426559448242,0.6123633980751038
foreground_pixel,pixel_118_026,118,26,106,383,3.6132075471698113,3.0,10,81,69,29,16.52768325805664,0.6113158464431763
foreground_pixel,pixel_118_027,118,27,106,382,3.6037735849056602,3.0,10,88,64,25,15.366376876831055,0.6800540089607239
foreground_pixel,pixel_118_028,118,28,107,387,3.616822429906542,3.0,10,91,66,25,16.048255920410156,0.7044793963432312
foreground_pixel,pixel_118_029,118,29,108,384,3.5555555555555554,3.0,10,85,62,28,15.442244529724121,0.6599627137184143
foreground_pixel,pixel_118_030,118,30,106,383,3.6132075471698113,3.0,10,93,74,28,16.241600036621094,0.6317360997200012
foreground_pixel,pixel_118_031,118,31,104,379,3.644230769230769,3.0,10,94,66,26,15.891647338867188,0.6922028660774231
foreground_pixel,pixel_118_032,118,32,105,381,3.6285714285714286,3.0,10,92,62,26,14.585674285888672,0.6828970909118652
foreground_pixel,pixel_118_033,118,33,107,383,3.5794392523364484,3.0,10,93,64,30,14.345212936401367,0.7523008584976196
foreground_pixel,pixel_118_034,118,34,106,378,3.5660377358490565,3.0,10,92,64,21,12.948894500732422,0.6521210074424744
foreground_pixel,pixel_118_035,118,35,106,382,3.6037735849056602,3.0,10,92,62,25,12.760733604431152,0.7715903520584106
foreground_pixel,pixel_118_036,118,36,103,376,3.650485436893204,3.0,10,83,58,26,13.453529357910156,0.7376803159713745
foreground_pixel,pixel_118_037,118,37,102,369,3.6176470588235294,3.0,10,88,58,25,13.379700660705566,0.5594660043716431
foreground_pixel,pixel_118_038,118,38,102,369,3.6176470588235294,3.0,10,103,57,25,13.736172676086426,0.7201845645904541
foreground_pixel,pixel_118_039,118,39,101,363,3.594059405940594,3.0,10,75,51,23,12.56471061706543,0.6923031806945801
foreground_pixel,pixel_118_040,118,40,99,359,3.6262626262626263,3.0,10,74,51,24,11.841691017150879,0.7833594679832458
foreground_pixel,pixel_118_041,118,41,96,356,3.7083333333333335,3.0,10,92,51,24,13.3853120803833,0.667182445526123
foreground_pixel,pixel_118_042,118,42,98,362,3.693877551020408,3.0,10,77,47,20,13.180974960327148,0.4248190224170685
foreground_pixel,pixel_118_043,118,43,89,336,3.7752808988764044,3.0,10,75,52,15,17.43020248413086,0.2143719643354416
foreground_pixel,pixel_118_044,118,44,100,367,3.67,3.0,10,78,61,18,16.96877098083496,0.3602059483528137
foreground_pixel,pixel_118_045,118,45,108,389,3.6018518518518516,3.0,10,87,67,29,18.12876319885254,0.6243250966072083
foreground_pixel,pixel_118_046,118,46,105,379,3.6095238095238096,3.0,10,87,61,24,15.490598678588867,0.5176693797111511
foreground_pixel,pixel_118_047,118,47,102,372,3.6470588235294117,3.0,10,85,61,23,17.113855361938477,0.4596044719219208
foreground_pixel,pixel_118_048,118,48,106,384,3.6226415094339623,3.0,10,82,69,28,16.397409439086914,0.6273603439331055
foreground_pixel,pixel_118_049,118,49,102,375,3.676470588235294,3.0,10,82,64,24,16.022584915161133,0.4840727746486664
foreground_pixel,pixel_118_050,118,50,105,381,3.6285714285714286,3.0,10,90,68,24,14.251978874206543,0.5856373906135559
foreground_pixel,pixel_118_051,118,51,108,388,3.5925925925925926,3.0,10,90,65,24,17.333162307739258,0.5424907207489014
foreground_pixel,pixel_118_052,118,52,105,385,3.6666666666666665,3.0,10,82,57,26,17.24805450439453,0.5751104354858398
foreground_pixel,pixel_118_053,118,53,105,383,3.6476190476190475,3.0,10,85,61,30,15.399561882019043,0.6544015407562256
foreground_pixel,pixel_118_054,118,54,105,381,3.6285714285714286,3.0,10,84,57,28,15.857336044311523,0.5817493796348572
foreground_pixel,pixel_118_055,118,55,107,384,3.588785046728972,3.0,10,82,62,31,17.88761329650879,0.6102853417396545
foreground_pixel,pixel_118_056,118,56,108,385,3.564814814814815,3.0,10,87,62,30,15.006087303161621,0.6675352454185486
foreground_pixel,pixel_118_057,118,57,105,384,3.657142857142857,3.0,10,87,64,30,17.172157287597656,0.5686830878257751
foreground_pixel,pixel_118_058,118,58,106,381,3.5943396226415096,3.0,10,81,64,30,15.837841987609863,0.6425026655197144
foreground_pixel,pixel_118_059,118,59,105,383,3.6476190476190475,3.0,10,85,67,29,16.564945220947266,0.519607424736023
foreground_pixel,pixel_118_060,118,60,106,383,3.6132075471698113,3.0,10,84,64,29,14.912014961242676,0.6053669452667236
foreground_pixel,pixel_118_061,118,61,107,386,3.607476635514019,3.0,10,93,68,27,14.963849067687988,0.6541758179664612
foreground_pixel,pixel_118_062,118,62,104,379,3.644230769230769,3.0,10,82,62,31,18.074840545654297,0.7131810784339905
foreground_pixel,pixel_118_063,118,63,108,389,3.6018518518518516,3.0,10,79,68,28,19.11696434020996,0.6006323099136353
foreground_pixel,pixel_118_064,118,64,107,383,3.5794392523364484,3.0,10,82,63,29,17.361425399780273,0.6230282783508301
foreground_pixel,pixel_118_065,118,65,107,387,3.616822429906542,3.0,10,89,60,27,15.326025009155273,0.6890141367912292
foreground_pixel,pixel_118_066,118,66,108,388,3.5925925925925926,3.0,10,83,69,26,15.072372436523438,0.7013660669326782
foreground_pixel,pixel_118_067,118,67,106,381,3.5943396226415096,3.0,10,93,68,30,16.659677505493164,0.7241803407669067
foreground_pixel,pixel_118_068,118,68,106,377,3.556603773584906,3.0,10,88,73,29,16.564027786254883,0.6879901885986328
foreground_pixel,pixel_118_069,118,69,107,387,3.616822429906542,3.0,10,85,62,31,17.266767501831055,0.703341543674469
foreground_pixel,pixel_118_070,118,70,103,374,3.6310679611650487,3.0,10,86,70,31,18.651866912841797,0.5875944495201111
foreground_pixel,pixel_118_071,118,71,104,379,3.644230769230769,3.0,10,79,65,28,16.127643585205078,0.7072261571884155
foreground_pixel,pixel_118_072,118,72,103,380,3.6893203883495147,3.0,10,88,61,26,13.70661449432373,0.718803346157074
foreground_pixel,pixel_118_073,118,73,104,378,3.6346153846153846,3.0,10,105,70,26,13.083908081054688,0.7629212141036987
foreground_pixel,pixel_118_074,118,74,107,385,3.5981308411214954,3.0,10,90,55,28,11.74896240234375,0.8742061853408813
foreground_pixel,pixel_118_075,118,75,105,383,3.6476190476190475,3.0,10,99,67,25,14.3214693069458,0.66266930103302
foreground_pixel,pixel_118_076,118,76,105,381,3.6285714285714286,3.0,10,87,59,27,11.650883674621582,0.81615149974823
foreground_pixel,pixel_118_077,118,77,104,375,3.605769230769231,3.0,10,85,61,29,14.541181564331055,0.7375361323356628
foreground_pixel,pixel_118_078,118,78,105,377,3.5904761904761906,3.0,10,110,64,28,12.029309272766113,0.913800060749054
foreground_pixel,pixel_118_079,118,79,106,379,3.5754716981132075,3.0,10,91,59,26,13.672410011291504,0.7161327004432678
foreground_pixel,pixel_118_080,118,80,107,382,3.5700934579439254,3.0,10,67,55,32,13.18537712097168,0.8673816919326782
foreground_pixel,pixel_118_081,118,81,103,371,3.6019417475728157,3.0,10,86,60,31,12.912020683288574,0.8460419774055481
foreground_pixel,pixel_118_082,118,82,102,377,3.696078431372549,3.0,10,95,62,24,11.267788887023926,0.9637274742126465
foreground_pixel,pixel_118_083,118,83,101,367,3.633663366336634,3.0,10,80,59,25,11.621978759765625,0.831622302532196
foreground_pixel,pixel_118_084,118,84,104,379,3.644230769230769,3.0,10,96,61,30,12.454694747924805,0.9671826362609863
foreground_pixel,pixel_118_085,118,85,101,373,3.6930693069306932,3.0,10,77,61,28,11.820939064025879,0.9215857982635498
foreground_pixel,pixel_118_086,118,86,102,373,3.656862745098039,3.0,10,86,56,31,12.521293640136719,0.8804556727409363
foreground_pixel,pixel_118_087,118,87,101,361,3.5742574257425743,3.0,10,82,57,27,13.53128719329834,0.9713406562805176
foreground_pixel,pixel_118_088,118,88,103,374,3.6310679611650487,3.0,10,82,61,29,14.528024673461914,0.8845427632331848
foreground_pixel,pixel_118_089,118,89,102,369,3.6176470588235294,3.0,10,81,65,26,18.80853271484375,0.6827805042266846
foreground_pixel,pixel_119_008,119,8,94,341,3.627659574468085,3.0,10,63,45,20,14.300413131713867,0.4451296031475067
foreground_pixel,pixel_119_009,119,9,101,365,3.613861386138614,3.0,10,80,52,24,11.928953170776367,0.7590203881263733
foreground_pixel,pixel_119_010,119,10,103,373,3.621359223300971,3.0,10,75,51,24,12.403444290161133,0.756443977355957
foreground_pixel,pixel_119_011,119,11,97,354,3.649484536082474,3.0,10,64,52,26,13.571014404296875,0.6580542922019958
foreground_pixel,pixel_119_012,119,12,105,383,3.6476190476190475,3.0,10,86,59,27,12.778762817382812,0.6912808418273926
foreground_pixel,pixel_119_013,119,13,107,381,3.560747663551402,3.0,10,78,54,25,15.34247875213623,0.6365193724632263
foreground_pixel,pixel_119_014,119,14,108,388,3.5925925925925926,3.0,10,79,61,23,14.65427017211914,0.640571653842926
foreground_pixel,pixel_119_015,119,15,102,371,3.6372549019607843,3.0,10,90,62,24,14.209564208984375,0.7054957747459412
foreground_pixel,pixel_119_016,119,16,106,381,3.5943396226415096,3.0,10,108,64,25,13.622066497802734,0.6825050711631775
foreground_pixel,pixel_119_017,119,17,102,375,3.676470588235294,3.0,10,77,58,28,14.034920692443848,0.7024329304695129
foreground_pixel,pixel_119_018,119,18,108,389,3.6018518518518516,3.0,10,93,64,27,13.491081237792969,0.7680307030677795
foreground_pixel,pixel_119_019,119,19,105,380,3.619047619047619,3.0,10,91,68,26,13.662299156188965,0.6747411489486694
foreground_pixel,pixel_119_020,119,20,105,376,3.580952380952381,3.0,10,84,60,26,13.405671119689941,0.7806703448295593
foreground_pixel,pixel_119_021,119,21,108,387,3.5833333333333335,3.0,10,84,64,23,14.969049453735352,0.6735767126083374
foreground_pixel,pixel_119_022,119,22,106,385,3.6320754716981134,3.0,10,76,58,27,14.953967094421387,0.7011280655860901
foreground_pixel,pixel_119_023,119,23,103,378,3.6699029126213594,3.0,10,97,66,30,14.721423149108887,0.72246253490448
foreground_pixel,pixel_119_024,119,24,105,383,3.6476190476190475,3.0,10,98,73,25,14.658181190490723,0.7103471755981445
foreground_pixel,pixel_119_025,119,25,107,383,3.5794392523364484,3.0,10,101,64,27,13.84321117401123,0.7584462761878967
foreground_pixel,pixel_119_026,119,26,107,387,3.616822429906542,3.0,10,80,63,29,14.340570449829102,0.8033976554870605
foreground_pixel,pixel_119_027,119,27,106,381,3.5943396226415096,3.0,10,100,65,28,13.098560333251953,0.7890492677688599
foreground_pixel,pixel_119_028,119,28,107,387,3.616822429906542,3.0,10,86,69,29,15.347012519836426,0.6819009184837341
foreground_pixel,pixel_119_029,119,29,104,381,3.6634615384615383,3.0,10,77,60,29,13.405632972717285,0.7984468340873718
foreground_pixel,pixel_119_030,119,30,109,389,3.5688073394495414,3.0,10,93,68,29,12.914006233215332,0.8801939487457275
foreground_pixel,pixel_119_031,119,31,104,378,3.6346153846153846,3.0,10,102,66,25,14.71152400970459,0.6774490475654602
foreground_pixel,pixel_119_032,119,32,107,386,3.607476635514019,3.0,10,95,73,25,15.260092735290527,0.6598149538040161
foreground_pixel,pixel_119_033,119,33,106,381,3.5943396226415096,3.0,10,95,57,23,13.13218879699707,0.673117995262146
foreground_pixel,pixel_119_034,119,34,104,378,3.6346153846153846,3.0,10,92,58,25,13.09769058227539,0.5712488293647766
foreground_pixel,pixel_119_035,119,35,106,385,3.6320754716981134,3.0,10,93,57,20,11.43155574798584,0.6751733422279358
foreground_pixel,pixel_119_036,119,36,102,377,3.696078431372549,3.0,10,91,56,26,12.296516418457031,0.6777329444885254
foreground_pixel,pixel_119_037,119,37,104,381,3.6634615384615383,3.0,10,99,56,24,12.168007850646973,0.7656289935112
foreground_pixel,pixel_119_038,119,38,105,378,3.6,3.0,10,81,57,27,12.872198104858398,0.7482442259788513
foreground_pixel,pixel_119_039,119,39,104,374,3.5961538461538463,3.0,10,85,50,24,12.80586051940918,0.6180022954940796
foreground_pixel,pixel_119_040,119,40,97,361,3.7216494845360826,3.0,10,73,56,25,12.032059669494629,0.7701744437217712
foreground_pixel,pixel_119_041,119,41,102,370,3.627450980392157,3.0,10,79,53,26,12.136737823486328,0.7492668032646179
foreground_pixel,pixel_119_042,119,42,91,334,3.67032967032967,3.0,10,74,48,17,14.706742286682129,0.26555487513542175
foreground_pixel,pixel_119_043,119,43,99,372,3.757575757575758,4.0,10,74,55,17,17.47530746459961,0.26504331827163696
foreground_pixel,pixel_119_044,119,44,104,378,3.6346153846153846,3.0,10,79,60,21,17.167009353637695,0.4570218324661255
foreground_pixel,pixel_119_045,119,45,106,385,3.6320754716981134,3.0,10,80,70,29,21.235200881958008,0.4803442358970642
foreground_pixel,pixel_119_046,119,46,103,380,3.6893203883495147,3.0,10,79,62,26,18.474353790283203,0.48951250314712524
foreground_pixel,pixel_119_047,119,47,106,382,3.6037735849056602,3.0,10,81,56,26,15.540703773498535,0.5970563292503357
foreground_pixel,pixel_119_048,119,48,104,382,3.673076923076923,3.0,10,93,66,25,12.626509666442871,0.6063726544380188
foreground_pixel,pixel_119_049,119,49,105,384,3.657142857142857,3.0,10,94,62,24,13.817021369934082,0.5669338703155518
foreground_pixel,pixel_119_050,119,50,107,382,3.5700934579439254,3.0,10,90,62,26,13.968145370483398,0.6099676489830017
foreground_pixel,pixel_119_051,119,51,106,384,3.6226415094339623,3.0,10,83,67,28,16.444766998291016,0.5624750852584839
foreground_pixel,pixel_119_052,119,52,110,391,3.5545454545454547,3.0,10,82,65,33,18.060625076293945,0.6297140717506409
foreground_pixel,pixel_119_053,119,53,104,379,3.644230769230769,3.0,10,80,65,29,18.27664566040039,0.5396847724914551
foreground_pixel,pixel_119_054,119,54,105,380,3.619047619047619,3.0,10,83,58,23,13.944990158081055,0.5378430485725403
foreground_pixel,pixel_119_055,119,55,105,379,3.6095238095238096,3.0,10,92,67,25,14.56608772277832,0.6269086599349976
foreground_pixel,pixel_119_056,119,56,109,390,3.5779816513761467,3.0,10,86,66,26,15.037556648254395,0.568261444568634
foreground_pixel,pixel_119_057,119,57,106,381,3.5943396226415096,3.0,10,84,60,27,15.160826683044434,0.5967333316802979
foreground_pixel,pixel_119_058,119,58,105,377,3.5904761904761906,3.0,10,85,65,29,16.60489845275879,0.630314290523529
foreground_pixel,pixel_119_059,119,59,104,374,3.5961538461538463,3.0,10,77,66,28,17.727523803710938,0.5663777589797974
foreground_pixel,pixel_119_060,119,60,106,383,3.6132075471698113,3.0,10,82,66,31,18.19871711730957,0.554408073425293
foreground_pixel,pixel_119_061,119,61,107,387,3.616822429906542,3.0,10,82,62,29,18.36035919189453,0.5395505428314209
foreground_pixel,pixel_119_062,119,62,106,382,3.6037735849056602,3.0,10,90,68,29,16.048662185668945,0.6901506781578064
foreground_pixel,pixel_119_063,119,63,107,387,3.616822429906542,3.0,10,99,64,26,17.09678077697754,0.6486544013023376
foreground_pixel,pixel_119_064,119,64,109,389,3.5688073394495414,3.0,10,80,69,32,19.99418067932129,0.5632468461990356
foreground_pixel,pixel_119_065,119,65,108,389,3.6018518518518516,3.0,10,94,72,33,17.03885841369629,0.7623360753059387
foreground_pixel,pixel_119_066,119,66,107,387,3.616822429906542,3.0,10,89,66,33,15.980547904968262,0.7587051391601562
foreground_pixel,pixel_119_067,119,67,108,388,3.5925925925925926,3.0,10,98,72,34,16.808168411254883,0.7897655367851257
foreground_pixel,pixel_119_068,119,68,105,380,3.619047619047619,3.0,10,97,66,31,15.797213554382324,0.7736021876335144
foreground_pixel,pixel_119_069,119,69,106,385,3.6320754716981134,3.0,10,83,58,27,13.38156509399414,0.7439769506454468
foreground_pixel,pixel_119_070,119,70,109,389,3.5688073394495414,3.0,10,79,67,33,18.40016746520996,0.655055820941925
foreground_pixel,pixel_119_071,119,71,107,384,3.588785046728972,3.0,10,86,69,30,16.02946662902832,0.6768608093261719
foreground_pixel,pixel_119_072,119,72,107,385,3.5981308411214954,3.0,10,99,66,29,14.048291206359863,0.7404363751411438
foreground_pixel,pixel_119_073,119,73,106,382,3.6037735849056602,3.0,10,99,63,27,12.899585723876953,0.7469079494476318
foreground_pixel,pixel_119_074,119,74,102,374,3.6666666666666665,3.0,10,120,64,27,12.706219673156738,0.7282019257545471
foreground_pixel,pixel_119_075,119,75,104,381,3.6634615384615383,3.0,10,94,71,29,13.651731491088867,0.8404786586761475
foreground_pixel,pixel_119_076,119,76,106,381,3.5943396226415096,3.0,10,74,52,27,13.787168502807617,0.8405776023864746
foreground_pixel,pixel_119_077,119,77,105,379,3.6095238095238096,3.0,10,74,53,27,13.920747756958008,0.8583664298057556
foreground_pixel,pixel_119_078,119,78,105,381,3.6285714285714286,3.0,10,91,64,31,13.6394681930542,0.9719281792640686
foreground_pixel,pixel_119_079,119,79,107,386,3.607476635514019,3.0,10,93,64,30,14.894963264465332,0.7742041945457458
foreground_pixel,pixel_119_080,119,80,103,378,3.6699029126213594,3.0,10,79,60,30,13.197311401367188,0.9157326221466064
foreground_pixel,pixel_119_081,119,81,104,379,3.644230769230769,3.0,10,86,59,31,12.640789985656738,0.8676583170890808
foreground_pixel,pixel_119_082,119,82,103,374,3.6310679611650487,3.0,10,88,57,30,13.309165954589844,0.7968072891235352
foreground_pixel,pixel_119_083,119,83,99,356,3.595959595959596,3.0,10,84,55,27,13.823715209960938,0.7904146313667297
foreground_pixel,pixel_119_084,119,84,106,385,3.6320754716981134,3.0,10,98,61,28,11.431283950805664,1.0687296390533447
foreground_pixel,pixel_119_085,119,85,100,365,3.65,3.0,10,81,56,23,10.847855567932129,0.883669912815094
foreground_pixel,pixel_119_086,119,86,106,381,3.5943396226415096,3.0,10,79,60,29,13.249160766601562,0.9627973437309265
foreground_pixel,pixel_119_087,119,87,104,370,3.5576923076923075,3.0,10,78,56,31,14.11174201965332,0.8458502292633057
foreground_pixel,pixel_119_088,119,88,106,382,3.6037735849056602,3.0,10,69,55,30,13.961141586303711,1.0016059875488281
foreground_pixel,pixel_119_089,119,89,101,365,3.613861386138614,3.0,10,82,59,26,17.495777130126953,0.6431856751441956
foreground_pixel,pixel_120_008,120,8,82,303,3.6951219512195124,3.0,10,62,40,6,15.096857070922852,0.11534294486045837
foreground_pixel,pixel_120_009,120,9,99,368,3.717171717171717,3.0,10,73,50,22,13.847759246826172,0.5708742141723633
foreground_pixel,pixel_120_010,120,10,102,373,3.656862745098039,3.0,10,71,54,26,12.209157943725586,0.7533130645751953
foreground_pixel,pixel_120_011,120,11,101,369,3.6534653465346536,3.0,10,70,52,28,13.426321983337402,0.7089923024177551
foreground_pixel,pixel_120_012,120,12,102,373,3.656862745098039,3.0,10,84,55,25,14.054743766784668,0.6556829810142517
foreground_pixel,pixel_120_013,120,13,106,385,3.6320754716981134,3.0,10,75,60,27,15.501971244812012,0.5921448469161987
foreground_pixel,pixel_120_014,120,14,102,378,3.7058823529411766,3.0,10,74,56,27,12.967687606811523,0.7237963080406189
foreground_pixel,pixel_120_015,120,15,104,378,3.6346153846153846,3.0,10,79,59,25,15.390214920043945,0.6527107357978821
foreground_pixel,pixel_120_016,120,16,105,379,3.6095238095238096,3.0,10,97,56,22,12.960472106933594,0.640315592288971
foreground_pixel,pixel_120_017,120,17,103,378,3.6699029126213594,3.0,10,76,61,25,14.256392478942871,0.6885353922843933
foreground_pixel,pixel_120_018,120,18,105,383,3.6476190476190475,3.0,10,86,59,25,13.802956581115723,0.7093881368637085
foreground_pixel,pixel_120_019,120,19,103,377,3.6601941747572817,3.0,10,81,59,27,14.059419631958008,0.7475917339324951
foreground_pixel,pixel_120_020,120,20,105,379,3.6095238095238096,3.0,10,83,69,31,14.899227142333984,0.7351093292236328
foreground_pixel,pixel_120_021,120,21,105,380,3.619047619047619,3.0,10,88,69,26,16.453773498535156,0.747402012348175
foreground_pixel,pixel_120_022,120,22,103,378,3.6699029126213594,3.0,10,92,67,30,16.177270889282227,0.7317880988121033
foreground_pixel,pixel_120_023,120,23,105,379,3.6095238095238096,3.0,10,75,56,29,14.35728931427002,0.7469472885131836
foreground_pixel,pixel_120_024,120,24,104,380,3.6538461538461537,3.0,10,88,58,25,12.579216957092285,0.6899086833000183
foreground_pixel,pixel_120_025,120,25,105,383,3.6476190476190475,3.0,10,106,64,22,12.864355087280273,0.7064728140830994
foreground_pixel,pixel_120_026,120,26,102,374,3.6666666666666665,3.0,10,88,64,28,14.746699333190918,0.6393148899078369
foreground_pixel,pixel_120_027,120,27,107,384,3.588785046728972,3.0,10,77,63,29,14.23800277709961,0.7310447692871094
foreground_pixel,pixel_120_028,120,28,106,385,3.6320754716981134,3.0,10,93,62,25,14.8895263671875,0.5825334191322327
foreground_pixel,pixel_120_029,120,29,105,380,3.619047619047619,3.0,10,93,62,27,14.423100471496582,0.6821378469467163
foreground_pixel,pixel_120_030,120,30,101,369,3.6534653465346536,3.0,10,90,63,26,14.102540969848633,0.7087603211402893
foreground_pixel,pixel_120_031,120,31,106,385,3.6320754716981134,3.0,10,82,63,28,14.893763542175293,0.6922488808631897
foreground_pixel,pixel_120_032,120,32,104,382,3.673076923076923,3.0,10,86,61,29,14.234980583190918,0.7754615545272827
foreground_pixel,pixel_120_033,120,33,100,371,3.71,3.0,10,101,58,22,13.037243843078613,0.6134288907051086
foreground_pixel,pixel_120_034,120,34,108,388,3.5925925925925926,3.0,10,83,62,22,12.894864082336426,0.5887057185173035
foreground_pixel,pixel_120_035,120,35,102,373,3.656862745098039,3.0,10,85,59,20,12.91959285736084,0.5743435621261597
foreground_pixel,pixel_120_036,120,36,106,386,3.641509433962264,3.0,10,81,55,22,16.5004940032959,0.49450308084487915
foreground_pixel,pixel_120_037,120,37,102,367,3.5980392156862746,3.0,10,89,50,23,12.97153377532959,0.5686464309692383
foreground_pixel,pixel_120_038,120,38,102,368,3.607843137254902,3.0,10,69,43,28,15.704654693603516,0.6269757151603699
foreground_pixel,pixel_120_039,120,39,105,381,3.6285714285714286,3.0,10,97,51,23,12.45616626739502,0.778858482837677
foreground_pixel,pixel_120_040,120,40,101,368,3.6435643564356437,3.0,10,75,49,22,12.561426162719727,0.673994243144989
foreground_pixel,pixel_120_041,120,41,94,355,3.776595744680851,3.5,10,73,50,18,12.027568817138672,0.39355549216270447
foreground_pixel,pixel_120_042,120,42,87,330,3.793103448275862,3.0,10,66,42,12,16.64594841003418,0.16001363098621368
foreground_pixel,pixel_120_043,120,43,104,379,3.644230769230769,3.0,10,85,69,21,19.18670082092285,0.3625278174877167
foreground_pixel,pixel_120_044,120,44,105,384,3.657142857142857,3.0,10,78,71,31,21.135883331298828,0.5108169317245483
foreground_pixel,pixel_120_045,120,45,106,386,3.641509433962264,3.0,10,77,61,27,17.57817840576172,0.49888962507247925
foreground_pixel,pixel_120_046,120,46,108,388,3.5925925925925926,3.0,10,88,65,27,16.327301025390625,0.6335207223892212
foreground_pixel,pixel_120_047,120,47,105,380,3.619047619047619,3.0,10,88,71,32,16.880029678344727,0.71733558177948
foreground_pixel,pixel_120_048,120,48,107,386,3.607476635514019,3.0,10,89,64,31,17.720678329467773,0.6280677318572998
foreground_pixel,pixel_120_049,120,49,107,385,3.5981308411214954,3.0,10,90,65,27,15.11951732635498,0.5620920658111572
foreground_pixel,pixel_120_050,120,50,105,383,3.6476190476190475,3.0,10,84,61,26,14.525979042053223,0.5843722224235535
foreground_pixel,pixel_120_051,120,51,107,386,3.607476635514019,3.0,10,88,60,26,13.781063079833984,0.6341453790664673
foreground_pixel,pixel_120_052,120,52,107,382,3.5700934579439254,3.0,10,93,66,29,15.370206832885742,0.6808323264122009
foreground_pixel,pixel_120_053,120,53,105,383,3.6476190476190475,3.0,10,93,63,28,14.269899368286133,0.6733049750328064
foreground_pixel,pixel_120_054,120,54,107,384,3.588785046728972,3.0,10,80,66,27,17.551916122436523,0.5227741003036499
foreground_pixel,pixel_120_055,120,55,105,380,3.619047619047619,3.0,10,82,56,29,20.46907615661621,0.5354948043823242
foreground_pixel,pixel_120_056,120,56,106,382,3.6037735849056602,3.0,10,86,58,28,15.345195770263672,0.5111291408538818
